ntau,method,qte,iter
0.037037037037037,DIVE,9.61095408837603,1
0.037037037037037,ORACLE,5.8274688549335,1
0.038038038038038,DIVE,9.63278125085117,1
0.038038038038038,ORACLE,5.86148427754834,1
0.039039039039039,DIVE,9.65263865009624,1
0.039039039039039,ORACLE,5.99212337092822,1
0.04004004004004,DIVE,9.67055184489017,1
0.04004004004004,ORACLE,6.02714281050678,1
0.041041041041041,DIVE,9.68652361564489,1
0.041041041041041,ORACLE,6.12407487104548,1
0.042042042042042,DIVE,9.70048208616352,1
0.042042042042042,ORACLE,6.2056968120854,1
0.043043043043043,DIVE,9.71245313061065,1
0.043043043043043,ORACLE,6.24903793145671,1
0.044044044044044,DIVE,9.72236875945457,1
0.044044044044044,ORACLE,6.38401660189324,1
0.045045045045045,DIVE,9.73026490407156,1
0.045045045045045,ORACLE,6.4261276377675,1
0.046046046046046,DIVE,9.73611345559834,1
0.046046046046046,ORACLE,6.55870121801917,1
0.047047047047047,DIVE,9.73995305480155,1
0.047047047047047,ORACLE,6.64518866120903,1
0.048048048048048,DIVE,9.74169471586571,1
0.048048048048048,ORACLE,6.87981042123138,1
0.049049049049049,DIVE,9.7413764779094,1
0.049049049049049,ORACLE,7.0484069303852,1
0.05005005005005,DIVE,9.73898758421174,1
0.05005005005005,ORACLE,7.13018911931532,1
0.051051051051051,DIVE,9.73449887038218,1
0.051051051051051,ORACLE,7.20379923062281,1
0.052052052052052,DIVE,9.72783269735181,1
0.052052052052052,ORACLE,7.38086701700999,1
0.053053053053053,DIVE,9.7190253336918,1
0.053053053053053,ORACLE,7.47496471317261,1
0.0540540540540541,DIVE,9.7080536797622,1
0.0540540540540541,ORACLE,7.541149455848,1
0.0550550550550551,DIVE,9.69494014029601,1
0.0550550550550551,ORACLE,7.53262359964373,1
0.0560560560560561,DIVE,9.67967040604576,1
0.0560560560560561,ORACLE,7.64827476338969,1
0.057057057057057,DIVE,9.66226252804122,1
0.057057057057057,ORACLE,7.68742495547404,1
0.058058058058058,DIVE,9.64273999543929,1
0.058058058058058,ORACLE,7.69659384189793,1
0.0590590590590591,DIVE,9.62117096149771,1
0.0590590590590591,ORACLE,7.70168107810287,1
0.0600600600600601,DIVE,9.59755749994005,1
0.0600600600600601,ORACLE,7.72177395089787,1
0.0610610610610611,DIVE,9.57200424476338,1
0.0610610610610611,ORACLE,7.74472288817376,1
0.0620620620620621,DIVE,9.54458450595219,1
0.0620620620620621,ORACLE,7.85237964020332,1
0.0630630630630631,DIVE,9.51536061450522,1
0.0630630630630631,ORACLE,7.89351599278483,1
0.0640640640640641,DIVE,9.48448575438835,1
0.0640640640640641,ORACLE,7.9291743503655,1
0.0650650650650651,DIVE,9.45206975761468,1
0.0650650650650651,ORACLE,7.97399544874865,1
0.0660660660660661,DIVE,9.4182423286748,1
0.0660660660660661,ORACLE,8.0729610433402,1
0.0670670670670671,DIVE,9.38316080396402,1
0.0670670670670671,ORACLE,8.20750471095234,1
0.0680680680680681,DIVE,9.3469720179932,1
0.0680680680680681,ORACLE,8.27293471752712,1
0.0690690690690691,DIVE,9.30986836581289,1
0.0690690690690691,ORACLE,8.23937063123851,1
0.0700700700700701,DIVE,9.27201484738847,1
0.0700700700700701,ORACLE,8.18717236028856,1
0.0710710710710711,DIVE,9.23355572942565,1
0.0710710710710711,ORACLE,8.06958187242957,1
0.0720720720720721,DIVE,9.19467750207949,1
0.0720720720720721,ORACLE,8.07897243054333,1
0.0730730730730731,DIVE,9.15553624273151,1
0.0730730730730731,ORACLE,8.11814149128259,1
0.0740740740740741,DIVE,9.1162858754175,1
0.0740740740740741,ORACLE,8.11917969416627,1
0.0750750750750751,DIVE,9.07706937251405,1
0.0750750750750751,ORACLE,8.10498301447202,1
0.0760760760760761,DIVE,9.03801515508259,1
0.0760760760760761,ORACLE,8.09547337436216,1
0.0770770770770771,DIVE,8.99923811341686,1
0.0770770770770771,ORACLE,8.05948251901633,1
0.0780780780780781,DIVE,8.9608458632097,1
0.0780780780780781,ORACLE,8.05778275759168,1
0.0790790790790791,DIVE,8.92293012397235,1
0.0790790790790791,ORACLE,8.11693000765707,1
0.0800800800800801,DIVE,8.88557058096698,1
0.0800800800800801,ORACLE,8.19740170182276,1
0.0810810810810811,DIVE,8.84882898902864,1
0.0810810810810811,ORACLE,8.19984669218885,1
0.0820820820820821,DIVE,8.81277261225731,1
0.0820820820820821,ORACLE,8.10311764358229,1
0.0830830830830831,DIVE,8.77742563597191,1
0.0830830830830831,ORACLE,8.16290752213175,1
0.0840840840840841,DIVE,8.74283935987817,1
0.0840840840840841,ORACLE,8.14772550644935,1
0.0850850850850851,DIVE,8.7090288162411,1
0.0850850850850851,ORACLE,8.11884753904381,1
0.0860860860860861,DIVE,8.67600185453281,1
0.0860860860860861,ORACLE,8.03628488905864,1
0.0870870870870871,DIVE,8.64378562307411,1
0.0870870870870871,ORACLE,7.93918211263711,1
0.0880880880880881,DIVE,8.61238606538396,1
0.0880880880880881,ORACLE,7.94638165483967,1
0.0890890890890891,DIVE,8.5817844611712,1
0.0890890890890891,ORACLE,7.94876701837766,1
0.0900900900900901,DIVE,8.55198899365172,1
0.0900900900900901,ORACLE,7.98032978401032,1
0.0910910910910911,DIVE,8.52298931706041,1
0.0910910910910911,ORACLE,7.99841177296154,1
0.0920920920920921,DIVE,8.49477587186918,1
0.0920920920920921,ORACLE,8.00849937270272,1
0.0930930930930931,DIVE,8.46733445923602,1
0.0930930930930931,ORACLE,8.0596550871269,1
0.0940940940940941,DIVE,8.44064844571442,1
0.0940940940940941,ORACLE,8.12555260930137,1
0.0950950950950951,DIVE,8.41469478845101,1
0.0950950950950951,ORACLE,8.1208309649413,1
0.0960960960960961,DIVE,8.38946304206646,1
0.0960960960960961,ORACLE,8.0899475236641,1
0.0970970970970971,DIVE,8.36493158396426,1
0.0970970970970971,ORACLE,8.09205864785106,1
0.0980980980980981,DIVE,8.34107878935437,1
0.0980980980980981,ORACLE,8.09471076945652,1
0.0990990990990991,DIVE,8.31790345528639,1
0.0990990990990991,ORACLE,8.13071388278588,1
0.1001001001001,DIVE,8.29536427344433,1
0.1001001001001,ORACLE,8.18191346884233,1
0.101101101101101,DIVE,8.27343850036016,1
0.101101101101101,ORACLE,8.12326694246109,1
0.102102102102102,DIVE,8.25212256106662,1
0.102102102102102,ORACLE,8.15830639540926,1
0.103103103103103,DIVE,8.23141177931607,1
0.103103103103103,ORACLE,8.23251242251899,1
0.104104104104104,DIVE,8.21123320287432,1
0.104104104104104,ORACLE,8.18933001386625,1
0.105105105105105,DIVE,8.19162324965866,1
0.105105105105105,ORACLE,8.24916281343791,1
0.106106106106106,DIVE,8.17252929858041,1
0.106106106106106,ORACLE,8.12043656861356,1
0.107107107107107,DIVE,8.15396509451238,1
0.107107107107107,ORACLE,8.08897500855611,1
0.108108108108108,DIVE,8.13585962798154,1
0.108108108108108,ORACLE,8.08550351697652,1
0.109109109109109,DIVE,8.11826765341624,1
0.109109109109109,ORACLE,8.13157734873096,1
0.11011011011011,DIVE,8.10112381127566,1
0.11011011011011,ORACLE,8.14735221484713,1
0.111111111111111,DIVE,8.0844114931932,1
0.111111111111111,ORACLE,8.16098658404292,1
0.112112112112112,DIVE,8.06814051584415,1
0.112112112112112,ORACLE,8.17978886864276,1
0.113113113113113,DIVE,8.05227893401523,1
0.113113113113113,ORACLE,8.25796781120692,1
0.114114114114114,DIVE,8.03680672438285,1
0.114114114114114,ORACLE,8.24047427909883,1
0.115115115115115,DIVE,8.02173479406835,1
0.115115115115115,ORACLE,8.23417557942639,1
0.116116116116116,DIVE,8.00703477212966,1
0.116116116116116,ORACLE,8.24399306135904,1
0.117117117117117,DIVE,7.9926781435301,1
0.117117117117117,ORACLE,8.26848336685769,1
0.118118118118118,DIVE,7.97866947818036,1
0.118118118118118,ORACLE,8.28933947137907,1
0.119119119119119,DIVE,7.96498249884995,1
0.119119119119119,ORACLE,8.29168276011879,1
0.12012012012012,DIVE,7.95164107156478,1
0.12012012012012,ORACLE,8.28274680595969,1
0.121121121121121,DIVE,7.9386267855248,1
0.121121121121121,ORACLE,8.17451386792922,1
0.122122122122122,DIVE,7.92590472593961,1
0.122122122122122,ORACLE,8.15857705527758,1
0.123123123123123,DIVE,7.91347440187979,1
0.123123123123123,ORACLE,8.18339525921229,1
0.124124124124124,DIVE,7.90130064796257,1
0.124124124124124,ORACLE,8.23309465760493,1
0.125125125125125,DIVE,7.88940962414341,1
0.125125125125125,ORACLE,8.24630817677626,1
0.126126126126126,DIVE,7.87777833835034,1
0.126126126126126,ORACLE,8.22964461659167,1
0.127127127127127,DIVE,7.86640519769279,1
0.127127127127127,ORACLE,8.24737774436489,1
0.128128128128128,DIVE,7.85527556039375,1
0.128128128128128,ORACLE,8.22370883761407,1
0.129129129129129,DIVE,7.84437450394613,1
0.129129129129129,ORACLE,8.18054208780475,1
0.13013013013013,DIVE,7.8337064981264,1
0.13013013013013,ORACLE,8.14299831752911,1
0.131131131131131,DIVE,7.82325231275866,1
0.131131131131131,ORACLE,8.14548281793663,1
0.132132132132132,DIVE,7.81302485309274,1
0.132132132132132,ORACLE,8.16080298821952,1
0.133133133133133,DIVE,7.80298666690097,1
0.133133133133133,ORACLE,8.20037141269484,1
0.134134134134134,DIVE,7.79315614529316,1
0.134134134134134,ORACLE,8.1917424921219,1
0.135135135135135,DIVE,7.78350722182846,1
0.135135135135135,ORACLE,8.14188408544383,1
0.136136136136136,DIVE,7.77405072570184,1
0.136136136136136,ORACLE,8.12058972166633,1
0.137137137137137,DIVE,7.76476356620168,1
0.137137137137137,ORACLE,8.09437790667294,1
0.138138138138138,DIVE,7.75565547455161,1
0.138138138138138,ORACLE,8.12661660159793,1
0.139139139139139,DIVE,7.74672105481849,1
0.139139139139139,ORACLE,8.13849749291063,1
0.14014014014014,DIVE,7.73795047988472,1
0.14014014014014,ORACLE,8.14349055259557,1
0.141141141141141,DIVE,7.72933202633561,1
0.141141141141141,ORACLE,8.15725136322942,1
0.142142142142142,DIVE,7.72085791811019,1
0.142142142142142,ORACLE,8.09740230184573,1
0.143143143143143,DIVE,7.7125317155153,1
0.143143143143143,ORACLE,8.1043431397169,1
0.144144144144144,DIVE,7.70434772729888,1
0.144144144144144,ORACLE,8.1604427977179,1
0.145145145145145,DIVE,7.69631501159447,1
0.145145145145145,ORACLE,8.17695280443484,1
0.146146146146146,DIVE,7.68839481420361,1
0.146146146146146,ORACLE,8.19178612575925,1
0.147147147147147,DIVE,7.68060601548505,1
0.147147147147147,ORACLE,8.2442933792993,1
0.148148148148148,DIVE,7.67294825564226,1
0.148148148148148,ORACLE,8.23112211606307,1
0.149149149149149,DIVE,7.66540866357764,1
0.149149149149149,ORACLE,8.21804541392828,1
0.15015015015015,DIVE,7.65798991739653,1
0.15015015015015,ORACLE,8.22572461412716,1
0.151151151151151,DIVE,7.65066150980164,1
0.151151151151151,ORACLE,8.21833784471649,1
0.152152152152152,DIVE,7.64346770711487,1
0.152152152152152,ORACLE,8.17975382674965,1
0.153153153153153,DIVE,7.6363680974809,1
0.153153153153153,ORACLE,8.15370615016453,1
0.154154154154154,DIVE,7.62936177646734,1
0.154154154154154,ORACLE,8.22778025660489,1
0.155155155155155,DIVE,7.62248040335513,1
0.155155155155155,ORACLE,8.24932980772592,1
0.156156156156156,DIVE,7.61567023898509,1
0.156156156156156,ORACLE,8.28802511532997,1
0.157157157157157,DIVE,7.60894979602138,1
0.157157157157157,ORACLE,8.30345359540892,1
0.158158158158158,DIVE,7.60233887612243,1
0.158158158158158,ORACLE,8.25562967685963,1
0.159159159159159,DIVE,7.59579413339625,1
0.159159159159159,ORACLE,8.24267595771394,1
0.16016016016016,DIVE,7.5893482345213,1
0.16016016016016,ORACLE,8.16374598541658,1
0.161161161161161,DIVE,7.58298027878692,1
0.161161161161161,ORACLE,8.1676440247023,1
0.162162162162162,DIVE,7.57666951539355,1
0.162162162162162,ORACLE,8.15813183605977,1
0.163163163163163,DIVE,7.57046240010612,1
0.163163163163163,ORACLE,8.13845670622277,1
0.164164164164164,DIVE,7.56431562705324,1
0.164164164164164,ORACLE,8.11864566193901,1
0.165165165165165,DIVE,7.55823709302535,1
0.165165165165165,ORACLE,8.09910414423889,1
0.166166166166166,DIVE,7.55224202923921,1
0.166166166166166,ORACLE,8.05879322704654,1
0.167167167167167,DIVE,7.54629124365206,1
0.167167167167167,ORACLE,8.06249901138175,1
0.168168168168168,DIVE,7.54041701292381,1
0.168168168168168,ORACLE,8.05538532494404,1
0.169169169169169,DIVE,7.53459888441207,1
0.169169169169169,ORACLE,8.03922036173738,1
0.17017017017017,DIVE,7.52885413339397,1
0.17017017017017,ORACLE,8.0355405796194,1
0.171171171171171,DIVE,7.5231576407113,1
0.171171171171171,ORACLE,8.04710921128669,1
0.172172172172172,DIVE,7.51752874592134,1
0.172172172172172,ORACLE,8.13712116507613,1
0.173173173173173,DIVE,7.51195664617367,1
0.173173173173173,ORACLE,8.12670017746153,1
0.174174174174174,DIVE,7.50641722998449,1
0.174174174174174,ORACLE,8.10431141243942,1
0.175175175175175,DIVE,7.50093787327459,1
0.175175175175175,ORACLE,8.09491371496745,1
0.176176176176176,DIVE,7.49551443785915,1
0.176176176176176,ORACLE,8.11907616730148,1
0.177177177177177,DIVE,7.49013699685292,1
0.177177177177177,ORACLE,8.12998706596269,1
0.178178178178178,DIVE,7.48479482535489,1
0.178178178178178,ORACLE,8.12651473362672,1
0.179179179179179,DIVE,7.47950293653402,1
0.179179179179179,ORACLE,8.10089408999727,1
0.18018018018018,DIVE,7.47426056827328,1
0.18018018018018,ORACLE,8.0776560576083,1
0.181181181181181,DIVE,7.46905698619217,1
0.181181181181181,ORACLE,8.07129168191743,1
0.182182182182182,DIVE,7.46389580115534,1
0.182182182182182,ORACLE,8.06898693972938,1
0.183183183183183,DIVE,7.45878096978383,1
0.183183183183183,ORACLE,8.0493869770122,1
0.184184184184184,DIVE,7.45377154857408,1
0.184184184184184,ORACLE,8.00834823555,1
0.185185185185185,DIVE,7.44875320563626,1
0.185185185185185,ORACLE,8.03102472370765,1
0.186186186186186,DIVE,7.44369569378307,1
0.186186186186186,ORACLE,8.00242592221439,1
0.187187187187187,DIVE,7.43866351481261,1
0.187187187187187,ORACLE,7.99328479450383,1
0.188188188188188,DIVE,7.43372431383727,1
0.188188188188188,ORACLE,7.99083854060133,1
0.189189189189189,DIVE,7.42879874469004,1
0.189189189189189,ORACLE,7.99282904140921,1
0.19019019019019,DIVE,7.42391493971885,1
0.19019019019019,ORACLE,7.99443344888785,1
0.191191191191191,DIVE,7.41906873823495,1
0.191191191191191,ORACLE,7.9515238791178,1
0.192192192192192,DIVE,7.41425066348332,1
0.192192192192192,ORACLE,7.94717747111182,1
0.193193193193193,DIVE,7.40946022624382,1
0.193193193193193,ORACLE,7.9389254312295,1
0.194194194194194,DIVE,7.4046704020768,1
0.194194194194194,ORACLE,7.98627788899787,1
0.195195195195195,DIVE,7.39992250637925,1
0.195195195195195,ORACLE,7.98441766789743,1
0.196196196196196,DIVE,7.39521073664028,1
0.196196196196196,ORACLE,7.98123605474387,1
0.197197197197197,DIVE,7.39054748107229,1
0.197197197197197,ORACLE,7.96017012129369,1
0.198198198198198,DIVE,7.38590143379987,1
0.198198198198198,ORACLE,7.95257627833521,1
0.199199199199199,DIVE,7.38123265326839,1
0.199199199199199,ORACLE,7.98042681196423,1
0.2002002002002,DIVE,7.37661879670643,1
0.2002002002002,ORACLE,7.94745019195654,1
0.201201201201201,DIVE,7.37202318965406,1
0.201201201201201,ORACLE,7.97514511276161,1
0.202202202202202,DIVE,7.36744380105612,1
0.202202202202202,ORACLE,8.01353843436923,1
0.203203203203203,DIVE,7.36289446067845,1
0.203203203203203,ORACLE,8.02434086656513,1
0.204204204204204,DIVE,7.3583532350051,1
0.204204204204204,ORACLE,8.02996320128459,1
0.205205205205205,DIVE,7.35383889669947,1
0.205205205205205,ORACLE,8.03428278521815,1
0.206206206206206,DIVE,7.34934258159402,1
0.206206206206206,ORACLE,8.03051676944697,1
0.207207207207207,DIVE,7.34485807778534,1
0.207207207207207,ORACLE,8.02531004732808,1
0.208208208208208,DIVE,7.34040224961966,1
0.208208208208208,ORACLE,8.01485130110831,1
0.209209209209209,DIVE,7.33595233929439,1
0.209209209209209,ORACLE,8.07289944578233,1
0.21021021021021,DIVE,7.33151730135749,1
0.21021021021021,ORACLE,8.13583576268987,1
0.211211211211211,DIVE,7.32710570410169,1
0.211211211211211,ORACLE,8.13997801779302,1
0.212212212212212,DIVE,7.3227047728224,1
0.212212212212212,ORACLE,8.13586902900762,1
0.213213213213213,DIVE,7.31831885008857,1
0.213213213213213,ORACLE,8.13339958658208,1
0.214214214214214,DIVE,7.31395302103616,1
0.214214214214214,ORACLE,8.11572466351725,1
0.215215215215215,DIVE,7.3095926871825,1
0.215215215215215,ORACLE,8.11061411021858,1
0.216216216216216,DIVE,7.30524560975155,1
0.216216216216216,ORACLE,8.11469976810348,1
0.217217217217217,DIVE,7.30091722047615,1
0.217217217217217,ORACLE,8.10160737817806,1
0.218218218218218,DIVE,7.29659469956062,1
0.218218218218218,ORACLE,8.08482472352224,1
0.219219219219219,DIVE,7.29228969491673,1
0.219219219219219,ORACLE,8.0797864857679,1
0.22022022022022,DIVE,7.28799995450193,1
0.22022022022022,ORACLE,8.09991738919518,1
0.221221221221221,DIVE,7.28371824564566,1
0.221221221221221,ORACLE,8.10799196312871,1
0.222222222222222,DIVE,7.27944012915514,1
0.222222222222222,ORACLE,8.11339983773174,1
0.223223223223223,DIVE,7.27518178751542,1
0.223223223223223,ORACLE,8.16673191909318,1
0.224224224224224,DIVE,7.27092691745091,1
0.224224224224224,ORACLE,8.18489802334081,1
0.225225225225225,DIVE,7.26668135104945,1
0.225225225225225,ORACLE,8.18854924179923,1
0.226226226226226,DIVE,7.2624537837747,1
0.226226226226226,ORACLE,8.14525121819012,1
0.227227227227227,DIVE,7.2582333866749,1
0.227227227227227,ORACLE,8.13525533385168,1
0.228228228228228,DIVE,7.25401879643562,1
0.228228228228228,ORACLE,8.13579022743911,1
0.229229229229229,DIVE,7.24981744162614,1
0.229229229229229,ORACLE,8.14079603291293,1
0.23023023023023,DIVE,7.2456266197291,1
0.23023023023023,ORACLE,8.14858505633658,1
0.231231231231231,DIVE,7.24143772454092,1
0.231231231231231,ORACLE,8.07387186052937,1
0.232232232232232,DIVE,7.23725617829991,1
0.232232232232232,ORACLE,8.08234270340966,1
0.233233233233233,DIVE,7.23308977182028,1
0.233233233233233,ORACLE,8.1090888039736,1
0.234234234234234,DIVE,7.22892607136372,1
0.234234234234234,ORACLE,8.12070545319957,1
0.235235235235235,DIVE,7.22476628175202,1
0.235235235235235,ORACLE,8.12572507974484,1
0.236236236236236,DIVE,7.22061443987792,1
0.236236236236236,ORACLE,8.18567895587649,1
0.237237237237237,DIVE,7.21647227959861,1
0.237237237237237,ORACLE,8.17373374757504,1
0.238238238238238,DIVE,7.212352412976,1
0.238238238238238,ORACLE,8.15140033731806,1
0.239239239239239,DIVE,7.20822514586637,1
0.239239239239239,ORACLE,8.14625612270218,1
0.24024024024024,DIVE,7.20410027039811,1
0.24024024024024,ORACLE,8.17377898401897,1
0.241241241241241,DIVE,7.1999928525654,1
0.241241241241241,ORACLE,8.1762461336851,1
0.242242242242242,DIVE,7.19588103851247,1
0.242242242242242,ORACLE,8.18950416721649,1
0.243243243243243,DIVE,7.19177676986589,1
0.243243243243243,ORACLE,8.2129397117001,1
0.244244244244244,DIVE,7.18768533083479,1
0.244244244244244,ORACLE,8.22093548019845,1
0.245245245245245,DIVE,7.18359833292448,1
0.245245245245245,ORACLE,8.22906219651187,1
0.246246246246246,DIVE,7.17951538852834,1
0.246246246246246,ORACLE,8.21745621845441,1
0.247247247247247,DIVE,7.17543877203087,1
0.247247247247247,ORACLE,8.20581311721072,1
0.248248248248248,DIVE,7.17137230296875,1
0.248248248248248,ORACLE,8.2097959747944,1
0.249249249249249,DIVE,7.16731238119215,1
0.249249249249249,ORACLE,8.20077358868072,1
0.25025025025025,DIVE,7.16325458375549,1
0.25025025025025,ORACLE,8.18279831297519,1
0.251251251251251,DIVE,7.15919963903084,1
0.251251251251251,ORACLE,8.18179618974984,1
0.252252252252252,DIVE,7.15515513058619,1
0.252252252252252,ORACLE,8.18398821292492,1
0.253253253253253,DIVE,7.15111621205065,1
0.253253253253253,ORACLE,8.15489490644423,1
0.254254254254254,DIVE,7.14707854368093,1
0.254254254254254,ORACLE,8.10499355896305,1
0.255255255255255,DIVE,7.14305003694063,1
0.255255255255255,ORACLE,8.1061573140696,1
0.256256256256256,DIVE,7.13902382596705,1
0.256256256256256,ORACLE,8.10525854792899,1
0.257257257257257,DIVE,7.13500738760563,1
0.257257257257257,ORACLE,8.14162231841294,1
0.258258258258258,DIVE,7.1309970018649,1
0.258258258258258,ORACLE,8.14702279444609,1
0.259259259259259,DIVE,7.12698491405994,1
0.259259259259259,ORACLE,8.146868753379,1
0.26026026026026,DIVE,7.12298048637611,1
0.26026026026026,ORACLE,8.1462508373247,1
0.261261261261261,DIVE,7.11898939429116,1
0.261261261261261,ORACLE,8.13318337770415,1
0.262262262262262,DIVE,7.11499765067516,1
0.262262262262262,ORACLE,8.10207222337548,1
0.263263263263263,DIVE,7.11101435956601,1
0.263263263263263,ORACLE,8.09916810568899,1
0.264264264264264,DIVE,7.10703400681229,1
0.264264264264264,ORACLE,8.09819477898962,1
0.265265265265265,DIVE,7.10305665690537,1
0.265265265265265,ORACLE,8.12866640672301,1
0.266266266266266,DIVE,7.09908791321092,1
0.266266266266266,ORACLE,8.13180282543326,1
0.267267267267267,DIVE,7.09512657058094,1
0.267267267267267,ORACLE,8.13334061292098,1
0.268268268268268,DIVE,7.09116620914364,1
0.268268268268268,ORACLE,8.12048382357112,1
0.269269269269269,DIVE,7.08721079387854,1
0.269269269269269,ORACLE,8.12776463214677,1
0.27027027027027,DIVE,7.08326684880947,1
0.27027027027027,ORACLE,8.14675235431369,1
0.271271271271271,DIVE,7.07932840019574,1
0.271271271271271,ORACLE,8.13895077418962,1
0.272272272272272,DIVE,7.07539323263477,1
0.272272272272272,ORACLE,8.12493148599156,1
0.273273273273273,DIVE,7.07146285095458,1
0.273273273273273,ORACLE,8.12072455358383,1
0.274274274274274,DIVE,7.06753243475105,1
0.274274274274274,ORACLE,8.11824486126481,1
0.275275275275275,DIVE,7.06361151221569,1
0.275275275275275,ORACLE,8.08933579049796,1
0.276276276276276,DIVE,7.05969856736764,1
0.276276276276276,ORACLE,8.09323814253025,1
0.277277277277277,DIVE,7.05579631759128,1
0.277277277277277,ORACLE,8.11962620406103,1
0.278278278278278,DIVE,7.05189279112318,1
0.278278278278278,ORACLE,8.12694639369722,1
0.279279279279279,DIVE,7.04798299489914,1
0.279279279279279,ORACLE,8.12549875597323,1
0.28028028028028,DIVE,7.0440994891118,1
0.28028028028028,ORACLE,8.11510380868803,1
0.281281281281281,DIVE,7.04023223974111,1
0.281281281281281,ORACLE,8.11070157844867,1
0.282282282282282,DIVE,7.03636744047399,1
0.282282282282282,ORACLE,8.15158896901252,1
0.283283283283283,DIVE,7.03250166629677,1
0.283283283283283,ORACLE,8.1271107054266,1
0.284284284284284,DIVE,7.02863839175126,1
0.284284284284284,ORACLE,8.11166556567627,1
0.285285285285285,DIVE,7.02478413050433,1
0.285285285285285,ORACLE,8.06046596421262,1
0.286286286286286,DIVE,7.0209381012103,1
0.286286286286286,ORACLE,8.0596507387485,1
0.287287287287287,DIVE,7.01709726439431,1
0.287287287287287,ORACLE,8.07538153609241,1
0.288288288288288,DIVE,7.01326497976397,1
0.288288288288288,ORACLE,8.05399539301202,1
0.289289289289289,DIVE,7.00944002398474,1
0.289289289289289,ORACLE,8.04155721269442,1
0.29029029029029,DIVE,7.00562054054376,1
0.29029029029029,ORACLE,8.04781251043051,1
0.291291291291291,DIVE,7.00180858832699,1
0.291291291291291,ORACLE,8.05067067872719,1
0.292292292292292,DIVE,6.99800466176828,1
0.292292292292292,ORACLE,8.04950892159308,1
0.293293293293293,DIVE,6.99420736750423,1
0.293293293293293,ORACLE,7.95018040206919,1
0.294294294294294,DIVE,6.99041724155573,1
0.294294294294294,ORACLE,7.99704747849525,1
0.295295295295295,DIVE,6.98663463563647,1
