"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2.56770630214502,2.57022968242275,2.49140888740188,2.54588648774758,2.59546367766351,2.55737917981128,2.59675526044719,2.58027634034787,2.58431266751642,2.53756605666785
3.02691257996168,3.02118440295261,2.96074419081549,3.02261745777724,2.96278539183953,2.9641592180883,2.99390661324284,2.95641965858571,3.00561695383558,2.98486596744387
0.620110040403146,0.58764474288545,0.614819546113111,0.541612327536939,0.599761732653351,0.588928788111348,0.574692399605534,0.621455144157631,0.580466709514918,0.585776444385575
2.88054656365048,2.93785713689713,2.88646821110435,2.9098611464934,2.87781485204203,2.92059323660102,2.91736127245647,2.86023295412593,2.89784843539239,2.92350704259096
2.35300522501721,2.36559836259945,2.27505194081243,2.35022776440004,2.27864066659583,2.29496795330771,2.32307518054451,2.39402324017077,2.35975880849776,2.30276731383395
1.84692133704303,1.9077063128133,1.83160296210543,1.93004759731748,1.86728842285973,1.84325367690137,1.9356796387472,1.93497578018246,1.86458249341462,1.92915941419024
4.06677685190466,4.13031586995443,4.11525883352248,4.11580584963408,4.02224773224543,4.06594232885734,4.02465639121522,3.98030911927549,4.03072147409852,3.93361121645535
0.986087693651592,0.985951227436246,0.978614833488918,1.00277848688181,0.977772148475084,0.962552188569674,1.03104929145565,0.997251317528291,1.00753210454104,0.977038311012134
1.53401198492543,1.54122031776405,1.48887857135182,1.56838634051883,1.53593223207307,1.50153828222749,1.5673880709376,1.58771993800165,1.54855118617191,1.56066827885092
2.3170301775444,2.28420343797473,2.27731524039771,2.30432837202436,2.23654320141885,2.25710999754924,2.26123271591103,2.31381556644926,2.28891366452258,2.31253299952013
1.00416173916394,0.995347306407432,0.95890650219988,0.976823919931055,0.965339581155285,0.946106979023634,1.01202318673818,0.991279918673271,0.94907663506457,0.953581038486351
2.4152273065309,2.45233316066081,2.360723383216,2.41668375428236,2.41347635343916,2.41353580065222,2.4208284441916,2.3859222815101,2.41952838245544,2.39521242225973
