Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
2.875156,2.8596997,2.782361,2.857029,2.8678184,2.8787074,2.8270721,2.8285742,2.8440318,2.9323378
3.0757394,3.0636153,2.969092,3.0501199,3.074965,3.0973372,3.0381036,3.0344272,3.0512285,3.1450472
-0.6720574,-0.45922273,-0.69626975,-0.6143943,-0.5995451,-0.76921904,-0.6150302,-0.7740555,-0.913277,-0.7038036
3.6254792,3.5582614,3.5187035,3.6291986,3.6404433,3.7909222,3.5760856,3.6843662,3.6737876,3.7120638
2.4088855,2.3869996,2.3701968,2.3837,2.382409,2.390009,2.3593044,2.3665524,2.385766,2.4518838
1.4833025,1.4896377,1.5280138,1.4602882,1.4662057,1.4638964,1.4711465,1.5026957,1.5100008,1.5041248
4.534324,4.5100665,4.625397,4.6247773,4.6880984,4.8013725,4.735071,4.8702807,4.736221,4.8850684
1.4070278,1.416313,1.4583143,1.3853608,1.3915895,1.3887898,1.3998841,1.434318,1.4400836,1.4262725
2.1216326,2.1071296,2.1094537,2.0962267,2.0983953,2.1019573,2.0845613,2.0938125,2.1107454,2.1590486
3.0665765,3.0546036,2.960476,3.041389,3.0658803,3.087243,3.0283651,3.0253105,3.0416684,3.135261
0.23951268,0.2525581,0.23840022,0.2809527,0.2721461,0.25102162,0.27360606,0.23576683,0.24374366,0.15229106
2.4799943,2.4591823,2.4330997,2.4569163,2.4556699,2.4643016,2.430151,2.436943,2.4566984,2.5242462
2.6480527,2.6311817,2.5822115,2.6313481,2.6302376,2.6413293,2.5989661,2.6045532,2.6219444,2.6966715
0.64698267,0.6886747,0.7177042,0.64564824,0.6686741,0.6478915,0.68698704,0.7042259,0.70556056,0.64991665
1.3928448,1.4026786,1.4453832,1.3714281,1.3778821,1.3748235,1.3867217,1.4216031,1.4270824,1.411805
-0.97063434,-1.353713,-0.7464432,-1.1547856,-1.3247854,-1.2987822,-1.0894129,-1.0981991,-0.99443525,-1.4520278
1.7538329,1.7503325,1.7745503,1.7285234,1.732814,1.7334698,1.7294999,1.7479652,1.7613305,1.7808644
0.8254467,0.8727547,0.9097481,0.8176162,0.83885896,0.8220731,0.8654095,0.89795744,0.89285016,0.8488413
3.0269718,3.0152507,2.9232364,3.003655,3.026618,3.043614,2.98628,2.9848647,3.0003476,3.0929651
3.4972258,3.4498138,3.3910642,3.4936485,3.4958687,3.622312,3.4433527,3.5115833,3.5406594,3.5784135
