Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
2.9680844155266417,2.2443456911643502,2.438946585283899,2.836980200500285,2.3819516300408985,2.6844585620956347,2.542585794939864,2.7338928570861656,2.452894015602895,2.606780324179455
2.9669257992710563,2.2435260600906224,2.438049227032626,2.8358927569334687,2.3810814730805774,2.683441286000622,2.5416299858564035,2.732848262426491,2.4519919102050447,2.6058078959197215
2.9657669202311117,2.2427062431173543,2.437151665252604,2.8348050667248823,2.3802111187610038,2.682423779178438,2.5406739599870343,2.731803430843555,2.4510896002017475,2.6048352471046994
2.964608041191167,2.2418864261440845,2.4362541034725815,2.833717376516297,2.3793407644414306,2.681406272356254,2.539717934117663,2.730758599260617,2.450187290198454,2.603862598289678
2.963449424935584,2.241066795070356,2.4353567452213065,2.8326299329494806,2.378470607481112,2.6803889962612404,2.538762125034205,2.7297140046009423,2.449285184800602,2.6028901700299447
2.962290545895637,2.240246978097088,2.4344591834412843,2.831542242740894,2.377600253161538,2.679371489439057,2.537806099164835,2.7286691730180066,2.448382874797308,2.601917521214923
2.9611316668556933,2.2394271611238206,2.4335616216612608,2.830454552532308,2.3767298988419645,2.6783539826168727,2.536850073295464,2.727624341435068,2.4474805647940134,2.6009448723999014
2.9599730506001083,2.2386075300500923,2.4326642634099866,2.829367108965494,2.375859741881646,2.6773367065218596,2.5358942642120046,2.7265797467753945,2.4465784593961613,2.5999724441401675
2.9588141715601624,2.2377877130768242,2.4317667016299636,2.8282794187569062,2.3749893875620716,2.676319199699676,2.5349382383426353,2.7255349151924593,2.4456761493928676,2.598999795325147
2.957655555304581,2.236968082003096,2.43086934337869,2.827191975190091,2.374119230601753,2.675301923604663,2.5339824292591753,2.7244903205327837,2.444774043995015,2.598027367065412
2.956496676264636,2.236148265029828,2.4299717815986686,2.826104284981504,2.3732488762821795,2.674284416782479,2.533026403389806,2.723445488949847,2.443871733991721,2.5970547182503907
2.955337797224691,2.2353284480565585,2.4290742198186446,2.825016594772917,2.3723785219626046,2.6732669099602937,2.5320703775204345,2.72240065736691,2.442969423988426,2.596082069435369
2.9541791809691076,2.23450881698283,2.428176861567371,2.823929151206102,2.371508365002287,2.6722496338652806,2.531114568436976,2.721356062707235,2.442067318590576,2.5951096411756356
2.9530203019291617,2.233689000009562,2.4272792997873482,2.8228414609975165,2.3706380106827107,2.6712321270430954,2.5301585425676056,2.7203112311243003,2.4411650085872796,2.594136992360615
2.951861685673578,2.2328693689358343,2.4263819415360732,2.8217540174307,2.369767853722393,2.6702148509480828,2.529202733484146,2.7192666364646234,2.4402629031894296,2.5931645641008805
2.9507028066336347,2.232049551962564,2.4254843797560515,2.8206663272221144,2.3688974994028182,2.6691973441259007,2.5282467076147777,2.7182218048816886,2.439360593186134,2.592191915285859
2.9495439275936866,2.231229734989297,2.42458681797603,2.819578637013529,2.368027145083245,2.6681798373037156,2.5272906817454057,2.7171769732987503,2.438458283182839,2.591219266470837
