"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.599211453817688,-0.610581548282709,-0.533440185319132,-0.406725857009768,-0.660137340332269,-0.646277007151542,-0.632972395994303,-0.354241093510579,-0.315411149217092,-0.389786667773294
-0.581433022604575,-0.585746690693214,-0.503862283011363,-0.383191264726501,-0.636382974689829,-0.64871093295429,-0.625138408287014,-0.353708388126432,-0.241194583104167,-0.392178101053519
-0.606807361884408,-0.594370699119603,-0.475223281962548,-0.371601325089102,-0.646427237941938,-0.62466618006883,-0.625658537130067,-0.358919048585937,-0.236372612529299,-0.438314285418496
-0.588777991801213,-0.563545691129133,-0.546992089304838,-0.432834344509497,-0.62489211739476,-0.658312843295783,-0.582045060989675,-0.34797283693894,-0.278181177366249,-0.398620526556258
-0.586034176601609,-0.57185572836913,-0.485273686055128,-0.386496567900789,-0.619581749574608,-0.641781016695834,-0.594035506928286,-0.344543143759169,-0.217726615217493,-0.385932312277644
-0.594142519355346,-0.573721895727801,-0.479465274792512,-0.381637137509313,-0.665185305744491,-0.691413130967587,-0.602199193319576,-0.370272916715298,-0.248400461483111,-0.399403848563945
-0.574078466953663,-0.571900015816053,-0.459906901565028,-0.402450671873044,-0.631977431139988,-0.634124325242717,-0.569064134870539,-0.371594072969714,-0.308840593944934,-0.411824433691053
-0.605465651027267,-0.552787904653024,-0.49475086862564,-0.385927048613156,-0.610569558520416,-0.623737554995497,-0.590842157700434,-0.309011343735745,-0.250866995349596,-0.39018929418695
-0.594593311128992,-0.581913523135954,-0.493642273574853,-0.402913635376341,-0.630443563158219,-0.654640170339948,-0.642200629163942,-0.309788887721936,-0.260081813954555,-0.425521262607337
-0.618759517184433,-0.550157828586872,-0.497015496623493,-0.394743345821717,-0.634005376406113,-0.605021686579645,-0.611807905629321,-0.328786791545645,-0.252990949596314,-0.413878102893486
-0.573172659816184,-0.584942229231192,-0.528922731235357,-0.410583781256552,-0.62189599785987,-0.644154782304745,-0.608324030603593,-0.370419963279785,-0.239089854205864,-0.384587909236766
-0.604095060307183,-0.563589842658409,-0.510040220480296,-0.366330052053141,-0.619788885432608,-0.653443470629804,-0.608629273036929,-0.330257448996695,-0.223047779361847,-0.379457603493488
-0.583300694997618,-0.614221189598616,-0.466264918151256,-0.385735829523159,-0.629340895536911,-0.604765851225586,-0.607731533119,-0.3487380552231,-0.297340138632448,-0.401067137329924
-0.611747520055624,-0.582812815760863,-0.491448400855774,-0.393580745415053,-0.622761174952325,-0.62992252508696,-0.592297608705338,-0.415630527365756,-0.272889647123492,-0.416473352192448
-0.554291223216265,-0.551364400786936,-0.511288874812732,-0.366654181257947,-0.594537060088995,-0.64252814200816,-0.621145924148898,-0.351244575452973,-0.299456039859967,-0.41040365264089
-0.570121896112471,-0.599838951922342,-0.482152807305622,-0.390190845676756,-0.615366601697252,-0.643124555138182,-0.615449516128224,-0.343069884296613,-0.252007554275327,-0.377985049179803
