"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041,-4.98751185131041
-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585,-4.98544924248585
-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613,-4.9833866336613
-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674,-4.98132402483674
-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219,-4.97926141601219
-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763,-4.97719880718763
-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309,-4.97513619836309
-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853,-4.97307358953853
-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398,-4.97101098071398
-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942,-4.96894837188942
-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487,-4.96688576306487
-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031,-4.96482315424031
-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576,-4.96276054541576
-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912,-4.9606979365912
-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665,-4.95863532776665
-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421,-4.9565727189421
-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755,-4.95451011011755
-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299,-4.95244750129299
-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843,-4.95038489246843
-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388,-4.94832228364388
-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932,-4.94625967481932
