Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
1.6728154,1.6269735,1.337504,1.0266124,1.5672952,2.114995,1.5313445,1.7409406,2.3551948,1.4156998
2.0645711,1.9896377,1.6622633,1.3386703,1.9305472,2.7159863,1.9785417,2.171363,2.8818698,1.6897761
-0.7014183,-0.61328155,-0.37411845,-0.13598804,-0.56698406,-0.9746833,-0.47788423,-0.34505856,-0.9507838,-0.82673645
1.9739387,1.9059012,1.5878026,1.2670009,1.8480114,2.5784285,1.8768361,2.0719483,2.7603655,1.6263429
1.4588779,1.4248807,1.1532274,0.8453016,1.3660692,1.7856417,1.2858118,1.5053449,2.066148,1.2648734
1.072875,1.0503362,0.8087878,0.5012205,0.996408,1.2062306,0.83793986,1.0839623,1.5354757,0.9919103
3.5214386,3.3402884,2.8471262,2.467259,3.2474017,4.884649,3.6169379,3.734589,4.836807,2.7090282
-0.22166406,-0.26433706,-0.21378607,-0.11169306,-0.2853443,-0.467842,-0.31833446,-0.20312321,-0.5210708,-0.39926738
0.7388387,0.68468827,0.4775438,0.1287599,0.647456,0.6867153,0.41155958,0.7124926,1.0636021,0.7483391
1.4177028,1.3859391,1.1173964,0.8101158,1.327303,1.7223258,1.2390128,1.4600334,2.0098455,1.2356484
-0.24163704,-0.27498153,-0.21844943,-0.11231718,-0.29681742,-0.480862,-0.32433093,-0.21252891,-0.5366643,-0.41789097
1.5314612,1.4936006,1.2159792,0.90747255,1.4344717,1.8969564,1.3688654,1.5853503,2.1645682,1.3163283
1.3933896,1.3629513,1.096301,0.78929687,1.3045596,1.6851717,1.2114601,1.4333494,1.9766984,1.2184421
-0.5849733,-0.5235308,-0.32510892,-0.1303866,-0.4947792,-0.8336017,-0.43175903,-0.31674606,-0.8380697,-0.7207009
0.63346726,0.55561185,0.37045708,-0.013806544,0.5249759,0.5101626,0.26484984,0.5847281,0.90035677,0.6694739
-1.0666223,-0.88922954,-0.5266938,-0.15067774,-0.7952374,-1.4335058,-0.6239257,-0.4397205,-1.3059993,-1.164198
0.2533759,-0.10135395,-0.0686747,-0.10786675,-0.0677126,-0.24583939,-0.19220504,0.049310125,0.012681495,0.33297807
-0.35982096,-0.34998575,-0.24729216,-0.11762198,-0.35858202,-0.5780768,-0.35783124,-0.25503486,-0.62920624,-0.51811355
1.7000356,1.6521777,1.3607731,1.0492625,1.5927525,2.1569111,1.5624925,1.7708405,2.3917885,1.4347453
2.3582506,2.26161,1.901501,1.5683416,2.195969,3.1545863,2.3082273,2.492314,3.276108,1.8956007
2.2785316,2.1877232,1.8366021,1.506189,2.1239207,3.0356987,2.2186713,2.4054625,3.1689935,1.8397511
0.279835,-0.056229103,-0.038125686,-0.10875169,-0.019562598,-0.20569086,-0.17074563,0.08522685,0.105168775,0.3653539
0.7279269,0.6714094,0.46620607,0.11393532,0.63471824,0.6686522,0.39614236,0.6997981,1.0473977,0.740117
-0.65541923,-0.5778512,-0.35432,-0.13393623,-0.5383557,-0.91788656,-0.45962816,-0.3337311,-0.90591705,-0.78397167
0.41548055,0.2215719,0.14500947,-0.10969808,0.23943141,0.116586246,-0.035768572,0.30785027,0.4758131,0.4902816
2.9265542,2.7888339,2.3640716,2.009833,2.7100306,4.005101,2.9479423,3.1012797,4.0396285,2.2933276
1.4016302,1.3707426,1.103451,0.7964237,1.3122534,1.6976832,1.2207986,1.4423933,1.9879329,1.2242739
-0.44665727,-0.41583213,-0.27338248,-0.12196467,-0.40868863,-0.67157507,-0.38457116,-0.28312835,-0.7075603,-0.5968473
-0.40865123,-0.3858968,-0.2609808,-0.12003552,-0.38558003,-0.62838763,-0.372443,-0.27125794,-0.6717719,-0.560962
2.6225762,2.5068443,2.1167161,1.7738199,2.4349504,3.550015,2.6056273,2.776074,3.6314201,2.0806868
-0.6083665,-0.54159915,-0.33452815,-0.1317285,-0.509247,-0.8612425,-0.44096115,-0.32220396,-0.8603792,-0.74157333
0.5061029,0.36564082,0.24217291,-0.101911664,0.3629158,0.2923259,0.06920268,0.4259816,0.67047083,0.5677799
-0.38473845,-0.36829922,-0.25416905,-0.118882276,-0.37209988,-0.6038013,-0.36519563,-0.26380962,-0.65094185,-0.5398118
1.3475983,1.31938,1.0564071,0.74961716,1.2618049,1.6162505,1.159034,1.3832238,1.914268,1.1860584
0.202939,-0.16036788,-0.123073265,-0.108078346,-0.12715106,-0.30527952,-0.22744283,-0.0166248,-0.1940132,0.26607648
1.5381011,1.4998885,1.2217208,0.9130831,1.4407296,1.9071622,1.3765063,1.5926714,2.173521,1.3210102
