"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715,2.8153690118715
3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883,3.01702901285883
-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966,-0.618016689817966
3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229,3.68853766817229
2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976,2.37114807206976
1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494,1.48061985119494
5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162,5.27924430164162
1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854,1.40512834975854
2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819,2.10390598545819
3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432,3.00771355557432
0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433,0.311901918505433
2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515,2.43885643616515
2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721,2.59877834497721
0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667,0.683327752535667
1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341,1.39112241279341
-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198,-1.88892731947198
1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779,1.748479401779
0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043,0.846289075634043
2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459,2.96746510476459
3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796,3.50882432296796
3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877,3.28468438939877
1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209,1.001360543209
1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443,1.50843221434443
-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939,-0.523344783687939
2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942,2.22858350542942
4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534,4.08401440797534
2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992,2.72634694010992
0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852,0.449910350474852
-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289,-0.250645176884289
4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548,4.10407385934548
-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622,-0.323940451652622
0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161,0.843247202271161
0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838,0.778514194700838
2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146,2.53590313838146
1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027,1.00551450247027
3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212,3.42751478480212
-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885,-1.28526341243885
2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913,2.65173966378913
1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012,1.04235324657012
4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992,4.56707294232992
0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982,0.567538391630982
1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238,1.82048042852238
2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967,2.14012587487967
1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611,1.66764888921611
0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428,0.169076266650428
5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721,5.56121745363721
2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005,2.82951459205005
1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486,1.37364859321486
2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752,2.18419240703752
1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876,1.68527862668876
-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675,-0.192454973407675
4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851,4.0361005118851
2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379,2.84393384562379
2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147,2.70497143966147
1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467,1.85102329652467
0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202,0.12393101379202
-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646,-1.35050859463646
2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482,2.69454293599482
1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506,1.27838580260506
2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019,2.90935428156019
1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164,1.59893550122164
1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201,1.20099598989201
1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958,1.14329967155958
0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521,0.172976648798521
2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702,2.67129858663702
0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717,0.58965434555717
2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057,2.22825782627057
-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711,-0.105407741241711
2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704,2.79144564738704
0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704,0.0326090411238704
2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133,2.5614693579133
0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788,0.192024044872788
2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098,2.62822138527098
3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874,3.36330554129874
0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032,0.420456941513032
0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441,0.358411460951441
