"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417,-8.0719380312417
-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522,-8.06763099402522
-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874,-8.06332395680874
-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226,-8.05901691959226
-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578,-8.05470988237578
-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593,-8.0504028451593
-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282,-8.04609580794282
-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634,-8.04178877072634
-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986,-8.03748173350986
-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338,-8.03317469629338
-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691,-8.02886765907691
-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043,-8.02456062186043
-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395,-8.02025358464395
