"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5.37583967444647,5.43828201225349,4.9135501051175,5.14546034498649,5.26373486755057,5.17233252542252,5.16242327858314,5.41132238175265,5.01837374766626,5.12508898244964
4.96660019459125,5.33437275541716,4.79745831862338,5.1440283866592,5.19727145560154,4.8545952591579,5.02466476192462,5.62474066985229,5.25354259949585,4.97424626196441
-4.90057428586038,-4.49142988196853,-4.75800386186765,-5.1727631418059,-4.88329014995183,-4.8558358263443,-4.78926279207318,-4.705147448531,-4.34010515867497,-4.84189489677513
5.10864232553552,5.28915222492117,4.76059751837994,5.44782328679653,5.17780183318346,4.91340354692637,5.01172369864793,4.97462035771711,4.91375743420609,4.9683659094853
5.22699650500869,5.13870267418369,5.21121183732789,5.4705799129488,5.57275724144229,5.4199958594906,5.28556781197591,5.15792876834005,5.34806304765254,5.12351440880334
4.86587652559102,5.09071822196164,5.17712954929658,4.96361527288331,5.00777871497744,5.29752052909424,4.91885299723071,4.92547648329055,4.91349886545865,4.96851376676593
6.96361046647535,5.876138219331,6.99647496173411,6.24864878796696,6.4971010516558,5.14189288482445,5.79063836034796,7.44261892624945,6.03955072311575,6.32640742876213
-0.331183364917946,-0.894631921446291,-1.04721008442122,-0.889778792992913,-0.809240274595455,-0.298443145099245,-0.843687644281618,-0.539286514992885,-0.435886440387226,-0.957040500860876
4.28650368853557,4.11177878622651,4.40993967977097,4.09412743461065,4.20757590206044,4.52109393167214,3.83705995425934,4.1353304687227,3.89372115739049,4.13984478373704
5.34395095153427,5.36143732832125,5.27059279084008,5.50333038044348,5.4221485047522,5.49674121128166,5.09153210749536,5.24516123564234,5.22066156768929,5.25904579298858
-0.85782605026096,-1.26861571902035,-1.21090034237769,-1.0604020652309,-0.744297190448578,-0.54104841509962,-0.919548893595456,-0.858589473027244,-0.827866478351206,-1.1593798896124
5.21785988922888,5.36303022708378,5.18806973967836,5.46043074480964,5.35594758820566,5.45315633638417,5.01686466468826,5.12673942769928,5.24736843412677,5.03399776740353
5.32831729981384,5.35408939038221,5.40732684398324,5.05810813096941,5.46891605782086,5.43617091593099,5.07414946368735,5.17825437463042,5.29264868956008,5.20681067844906
-4.04968893888943,-4.15004790532959,-4.37910056993307,-4.42160718977526,-4.0917079308035,-4.12115763798849,-4.19122361489525,-3.9259078048261,-3.57133549586091,-4.00801540138422
3.67197163050407,3.57399773746689,3.81192059430904,4.0307493256719,3.83398914022321,4.2659952172666,3.43922738987464,3.65295845774923,3.37258111185077,3.67289876702006
-5.86165832364337,-4.65852459823626,-4.70994985847122,-4.97512604905815,-6.20205102590012,-5.18794895657592,-5.40683947243532,-5.42783573511117,-5.33521644911041,-4.78713270426605
1.69793497504052,1.3918604801042,1.50298071040546,1.7156670377949,1.44657255725195,2.15088180392653,1.45956689788766,1.58937371091402,1.20642565544099,1.48354061181987
-2.04059416971223,-2.49035925127459,-2.48495841852282,-2.26746887238285,-1.90237384093003,-1.71016755638132,-2.32917739219521,-1.87247714133875,-1.64564245002684,-2.21877128536997
5.33419098571493,5.38001012125427,4.98169201022818,5.37678289043622,5.0877398725623,5.15418713378192,5.05303489356619,5.39493905322252,5.09932790776643,5.19930721956898
5.22884077837828,5.05851325405651,4.70915059574941,5.47771768769457,5.02603430969941,4.67889891494677,4.95218416404511,5.63577006021384,4.99043125739391,4.78326753885074
5.32578758352824,5.27889645710346,4.74046162082067,5.5662490710763,5.07127695118742,4.78261533809995,5.15598668972497,5.42080046893217,4.9602244341028,4.89143647866522
1.97603270650265,1.57779646210065,1.66254685127353,1.91238567050784,1.6456338711088,2.46587776472923,1.70207624257902,1.92127129725049,1.60626921532277,1.78933574308336
3.96114666390838,3.94861564556341,4.21717134183738,4.26731558409766,4.16517060294801,4.60925427003039,3.92389756331764,4.13594940494496,3.86722503398471,4.10706167182085
-4.82670526714471,-4.47910396547189,-4.88085585191991,-4.80629371424761,-4.42663812282699,-4.5373934219069,-4.69162562688375,-4.52062092105011,-3.9650896792621,-4.76491677601404
2.68929557283147,2.32550868004638,2.62768040968918,2.75569250939541,2.43526264460894,3.079380998435,2.48963149499003,2.71149879084084,2.22220008674563,2.61379731947887
5.84772222612341,5.24175850905576,5.8073229147547,5.62188632879752,5.43763881798532,4.43479618281054,5.4215919840813,6.20822984384183,4.92789071946807,5.38659990408453
5.25484115667329,5.25292204006216,4.99472610882282,5.24406259681781,5.50023497237088,5.20926031982156,5.19478036186148,5.40759685923394,5.37929757632152,5.25100457715258
-2.84607797610693,-3.05398591261786,-3.46884574536901,-3.22692819669011,-2.7991899712797,-2.79465367391357,-3.17412845740077,-2.9448120071337,-2.56873401538864,-3.15930230033335
-2.4330092818046,-2.54593052311159,-2.86101344102142,-2.66483733893742,-2.40289466438623,-2.30909852375572,-2.7593790443336,-2.41324061912224,-2.1911086622959,-2.77261271261801
5.52881505028154,5.23684172334609,5.19793821111556,5.40675906526752,5.26955121196163,4.57075375774576,5.3910919578195,5.99005267705185,4.72596210925278,5.06165444465615
-4.3605001517255,-4.21571193274847,-4.62997734457449,-4.54162938369033,-4.184333605931,-4.02471195609329,-4.24276035161979,-4.23297453269458,-3.6136105668786,-4.38319395858084
3.01785216225124,2.90636142438427,2.99263352396775,3.31961537730753,3.12482088543559,3.77568475198382,2.86109300731656,3.10427326371526,2.72197118232922,2.9593117570769
-2.23822328866567,-2.61787610902277,-2.78072697103923,-2.68042729514722,-2.26007055181892,-1.98764329655815,-2.44382682342188,-2.14275293915895,-2.0427539820809,-2.46606120740359
5.17959027748104,5.22317586693768,5.15294490971352,5.44101509546901,5.51586891465366,5.41785479356015,5.03606878420306,5.16555757020896,5.12857160659213,5.26099585281589
