"ENSG00000187514","ENSG00000075624","ENSG00000147604","ENSG00000110700","ENSG00000172757","ENSG00000133112","ENSG00000067225","ENSG00000108518","ENSG00000125691"
2.69849763129461,2.99649977959408,2.83569899495589,2.5649325190631,3.41184322471351,3.45059120718131,3.39199124263497,2.79172266410848,2.75580228882157
2.87823629450092,2.76338515819421,2.84925343328655,1.79908360462141,3.07408727703693,3.56285367852907,3.27416886749025,2.49187368529796,2.66750793170155
2.62887762810598,2.71508570951577,3.33301236786555,2.59678586023741,2.54598556430374,2.77240199435098,2.55590444591962,2.70380279522025,2.70574480663408
2.81391494202186,2.76718106000185,1.34670174594423,2.79308539375751,2.7321653707677,2.83216120522455,3.21584233800367,2.76474300172092,2.88134020323806
2.86380000517035,2.61687099761723,4.48220494270888,3.35314796602838,2.73108234522514,0.644618275358195,2.60641080525961,2.58103410771186,2.78850154263967
2.61838579573604,2.76677061054736,2.72928758167185,2.99676618829879,2.84450545244214,2.86029632537589,3.36079547883992,2.84359747626686,2.81981282455903
2.82446628579519,2.78730278722321,1.86458172493256,2.88586508038815,2.68226717690335,3.86521179177516,3.08135022327109,2.71471603129716,2.84700762605042
2.6864462755967,2.82285315722766,1.31742478625542,2.8775056049098,3.07775514178961,3.64126844965998,3.00073239674241,2.69070766582308,2.91526902117224
2.75397417248866,2.70407930813871,2.81666668705211,2.32293830483988,2.41211597788313,1.67828723886287,2.5473947285368,2.6263683243623,2.71844155873706
2.55058095595601,2.68066322239593,1.21830335933507,2.51870987786635,2.38085267809062,2.15840154301353,2.61101795401664,2.83968687986763,2.83247433025097
2.74356140830151,2.94258644076436,2.66862714427221,3.01742056239477,3.33861391716373,2.07147986203459,3.55104688477363,2.87634198858871,2.84403285499614
2.56672466366167,2.77092975739232,4.77656940981877,3.33095254099393,2.67234173455963,6.24032161115845,3.14934440115277,2.61113994860099,2.71625841070572
2.98019005991387,2.65521574489488,2.09447439740286,2.48675322960557,2.76870057156413,2.02341204142187,3.2456652827055,2.91842990235989,2.75061152457186
2.84398659978014,2.72698435115665,5.0311480043054,2.05737877424904,2.41365387124818,0.796790576944051,2.71192288004629,2.96633943976507,2.45773747913488
3.16115644495161,3.86202195459215,3.57415446786542,2.26143050355614,3.52896136074305,6.9123108766715,2.41739529251433,3.15442708852607,2.51576368754269
2.41409121226246,2.4110419399555,-0.327058008893895,4.62978498740111,3.30259657144023,6.52284079427885,2.6350582504179,3.42038017373841,3.1460739135085
3.0055655927405,2.70348201642255,3.4708070004885,1.95346128986673,2.73786120032095,2.60146646507903,2.4957778197172,2.70179321327825,2.5812597139671
2.72108345768681,2.66887885658769,2.26956369404669,3.17376479390065,2.69456598307714,4.04075295474736,2.94892039226702,2.6934995715421,2.86622852496278
2.63897063977196,2.63978255818147,3.35585362511348,3.18510405957719,2.5991446798502,1.49620090135327,2.15250626683766,2.88539860207129,2.77020843807048
2.47229156118528,2.37164025226551,3.27756860351318,2.53536457883846,2.28381748244493,3.95353451092867,1.76604241877956,3.02697102349247,2.60542548949192
2.85448284968247,2.90595058764308,1.50305689895706,2.5790258482092,3.10379566607429,3.46229777137115,2.96098734473151,2.67105944017063,2.84552234864641
2.56822623285733,2.60185075957551,2.43950065162767,2.26275693132156,2.44829247563003,3.70321336083744,2.84820577652763,2.91667488270486,2.67940803015347
2.91175917890615,2.91248428283401,1.90809712335559,2.62369695200831,3.03384292572224,1.59596474063941,3.45416576438556,2.72703587558125,2.8469307969871
2.62531199217528,2.82040076349063,4.07039674338622,3.27811605074039,2.99561065282418,4.35457233555091,2.51595783981811,2.71697895987648,2.74893364709046
2.83367471798931,2.73326739903597,3.95206397195975,2.63477466838144,2.64260214508741,2.27151759174971,2.04015342816182,2.44469271343903,2.70169528711575
2.8013495115913,2.7845935098874,2.37741222964071,2.19802291835379,2.53299919311115,3.18369124309905,3.98927878549914,2.69744043506181,2.72643423536914
2.70566513760336,2.7878288640962,0.836543041843653,2.40879964122061,2.89444382001023,3.07976786668472,2.87253333057352,2.94139066403111,2.82360933404991
2.60249519435552,2.72322876678194,2.08595168243063,2.6480781934009,2.67967416893141,1.68313899475536,3.14786337812894,2.78212661307404,2.81956001318253
3.06171076857143,2.9033689969541,0.599681634500209,2.5666975231746,3.09046163851911,0.270462402328964,3.32625167234212,2.78551301418693,2.92852594003522
2.81533758227694,2.82436754251593,4.21333340891294,2.48751888958247,2.1467513489079,0.692743032754498,3.70453214358964,2.50154495350673,2.69490598840115
2.7579703774303,2.832099007553,1.06584582852394,2.58333763651062,3.31632306680221,3.41387033871088,3.10216644809262,2.84207347743737,2.86827459866946
2.72489941694924,2.77300502694069,3.00377476577342,2.50625316450825,2.51232845274664,3.05886755386167,3.72328734405636,2.89635960145358,2.69523267636572
2.63723225263193,2.76698486015608,2.73171556832481,1.7849007162641,2.49283341910567,1.73585516138525,3.12180185698428,2.71295174602911,2.63694361111349
2.77422440602956,2.77327958097152,2.79905819944194,2.60639743046466,2.98007233440984,2.39142149752058,3.03176073157197,2.66447212694148,2.77473905293748
2.76708016612933,2.86117270324357,3.85257179023126,3.74172865419852,2.55369140100062,0.799676690082981,3.06554915113731,2.76533504858967,2.86672031268286
2.78724013391031,2.7486817529226,4.85907824974767,2.43653157528643,2.93039359399036,4.5975145177914,3.02093030357147,2.58375865114449,2.57783161350516
2.94095918473679,2.51560651588907,3.73038135739746,2.83626770043975,2.64593516432587,2.5464627545346,3.22733499042353,2.36429201306744,2.77928322406662
2.59980350704843,2.73669114226954,3.18159148403115,3.49332929097848,2.45616329587046,1.05907877935228,3.57270166221487,2.95340337533065,2.86055712541171
2.81470636045631,2.89979544714813,3.37452750993262,2.55068684359154,3.01812272778607,3.13000679273578,2.93892030735491,2.68571046955503,2.70608966885141
2.79641342762744,2.87316736998041,2.70787195103965,2.41555278398519,2.94249069631889,2.72190164466005,3.35164454597322,2.63897468274386,2.75847446996046
2.59797484075648,2.48809139090966,2.9825878400752,2.57147760710521,2.18844356162099,5.22044900681801,2.54678596815302,2.82396293394113,2.66116019430466
2.74026276868431,2.94176636169335,3.36216607314013,2.7816630808435,3.2176472112419,1.55253545427711,3.03593052376857,2.80532287115073,2.75327911616703
2.67637239525662,2.48043452811425,2.47474692151002,2.53071327879467,2.23138580788449,1.9844896485771,2.76466620471137,2.67493695301404,2.77390871715877
2.67937702961012,2.80740007698173,2.48767287912848,2.51814361899247,2.68659899835045,3.73800692440102,2.83657146593572,2.74939170159559,2.74226082691962
2.88047200445822,2.8513051931569,1.68416415312651,2.82567085679542,3.18148360924227,2.54905227984388,3.3093674005319,2.69456710350407,2.89493326285631
2.97808018655336,2.92674022011111,3.73088089246959,2.71803294886515,2.56218512782294,0.547475110008924,3.17683338785103,2.73241395230237,2.71844742473276
2.77756416975974,2.86206259316947,3.4089576893072,2.4001712529426,2.93179522943935,3.26319299276834,3.05663339596886,2.56524936637525,2.70357956341647
2.67696195806089,2.69786115050256,4.17992179810019,2.44443801948705,2.54582014626249,2.55835958157701,2.72789959571838,2.70649984552163,2.64257082249027
2.92919831595968,3.02614733823266,3.38887083286267,2.56344865997058,3.13574747035931,1.97993673690846,3.65969003773875,2.51922708757874,2.76995660623549
2.72052331529536,2.8034266391124,-0.608356806547023,2.16879887042454,2.84669773365995,3.00503766056308,3.31919888287949,2.86031184641873,2.90422040141834
2.72922229519792,2.6743883419008,1.51902354452665,2.63371010173589,2.37791579010905,1.7803600650358,2.46630128305087,2.67165060311955,2.85451469247833
2.79312777655986,2.56491476868377,2.71950744062325,3.04434673037942,2.49777193811269,2.59860547314314,2.78851599429561,2.57234415743651,2.85045366349825
2.76924348572357,2.74340759044874,2.62766251559948,2.43070770048241,2.78864391132779,2.51798036671948,1.11710125214989,2.58404222770488,2.72180670777084
2.74914958516805,2.89446596847852,2.81668381199899,2.74472784272088,2.76324416894581,3.61961778400844,2.87981096444201,2.6815899059799,2.76909803229458
2.81752016838068,2.89128167358392,3.17607864565053,2.85069773970723,2.85006555154111,1.944293682848,3.09312433556837,2.69296503888646,2.78043397173307
2.82756659100287,2.87166985278166,2.85259303720148,2.23754561300956,3.2066076684067,2.62173354809137,2.79244939298982,2.661951312319,2.70421330122809
2.6562511006823,2.65840570814431,3.639487695892,2.76907712837865,2.72690395784891,1.17530694347646,2.74635932329633,2.84815484667334,2.71276758661186
2.80400023776592,2.83552930991477,3.81816974888807,2.78522053463352,3.02489408546938,1.71978265129744,3.43087001575065,2.66110214648608,2.74602238965053
2.69315488094538,2.79979008275272,3.5076795540523,2.40466147330075,2.90305882572191,1.73812706398532,3.31823476575571,2.77322552567086,2.69386033378256
2.8738096434286,2.67533750555758,1.49724252417841,3.35176438557789,2.68988935861735,2.21697178042672,2.45820936364141,2.75508725332356,2.94799181801588
2.74149687994526,2.7619968154688,1.63626465276861,2.93259162684015,2.8676480104722,3.30104360248838,2.54770600222661,2.83088299075909,2.85550707591928
