"Run1","Run2","Run3","Run4","Run5","Run6","Run7","Run8","Run9","Run10"
2.89008306713263,2.9193668497953,2.89630419916504,2.95065305736628,2.85691927160137,2.95047048511869,2.8990276664146,2.90802792567253,2.89942822535588,2.88860363447953
2.80152648559508,2.8006839026086,2.80820768991111,2.76343912173399,2.77587613618043,2.78126326469422,2.78985809008265,2.832485684868,2.80704880223835,2.79787519160157
2.84160310094521,2.8106326227728,2.84264733764205,2.82031587067899,2.79571481827652,2.85966428310456,2.82809012364199,2.81619250301839,2.83480974516809,2.83979474077376
2.78202514626905,2.78035635519554,2.81088143595416,2.77166131173697,2.74378619049564,2.77954419490606,2.77496612687993,2.80521576792709,2.77557392668228,2.79275053806263
2.83229245158878,2.78187033615909,2.8434478049755,2.76967371348608,2.81068371859268,2.78945923441218,2.83509161822431,2.80867237536517,2.78174261286186,2.84800547712362
2.89000068962017,2.89831619768486,2.88389917334653,2.97332382298579,2.87928979108406,2.92155239245765,2.87422763779368,2.96428829314082,2.88186937838529,2.91871958253966
2.82752787401814,2.8337606441966,2.8239290311544,2.83211224483562,2.8199559211993,2.85151090023541,2.82240275971887,2.84775296713847,2.84115677809182,2.81454302154751
2.80782670738221,2.79044256041708,2.76816639853224,2.7856827501525,2.74921032402143,2.78404130537741,2.78410583611675,2.7362764997943,2.75474792438263,2.75094929773766
2.76177334690574,2.75430376862928,2.75128940391861,2.7716720975411,2.76486444569261,2.76038061467303,2.73550418848192,2.77069615448853,2.76231613267626,2.80102219312462
2.9098310408166,2.94114149276699,2.89981647459561,2.87794777933677,2.89114246810886,2.95836451434741,2.90526780130048,2.94407239738161,3.0315104792014,2.9260069698033
2.80607168303134,2.79232292731648,2.78761259647869,2.77751355763526,2.73784323143232,2.8186070389345,2.78144063872293,2.80313109436469,2.76105233990822,2.74966396436161
2.77469056150045,2.76395534397251,2.76849676279967,2.78398043425992,2.77248260368787,2.73502862911028,2.74100813389383,2.78506478238777,2.76242379197803,2.77618629392373
2.82924024902858,2.80839087436876,2.85090282752595,2.81148481165562,2.76558875677862,2.81259319156497,2.78411589308966,2.82257988581096,2.79134317274506,2.81213180805311
2.76175898523367,2.75095108927578,2.73985357151415,2.76625633882852,2.80052407147072,2.78086763222785,2.75095253325491,2.77269371589928,2.75785776430801,2.7716744833411
2.79268035365363,2.81500073746182,2.80150321566728,2.81074299464226,2.75308927933011,2.77258416804028,2.76170305131524,2.79145215010069,2.77093153820952,2.7934861682284
2.88598795954422,2.87336188060091,2.89014785331897,2.81769865569817,2.8862222560719,2.93768579426314,2.91196967817808,2.88353715028277,2.98852822951266,2.91878892320333
2.77972145488173,2.77709993331504,2.79386028085731,2.81873719354229,2.77035569034391,2.7833495456584,2.77323357146193,2.78887593484904,2.74541862603078,2.78525704577627
2.78431983768205,2.8083196349546,2.81029154359072,2.77525286017679,2.76394406838748,2.78799507296516,2.7948506711965,2.81975819612338,2.79634023872027,2.83927153804319
2.82915415719302,2.78420212547417,2.80235093791658,2.75133750795325,2.78891740869738,2.74601064741347,2.76013093806866,2.77856602346408,2.78174726373642,2.82372816399609
2.81880544792522,2.82167973673818,2.82288488634258,2.82320694775846,2.7939480637596,2.81605785981663,2.8036044267847,2.83966772334073,2.80056533589813,2.83097836606146
2.74178334893523,2.71754840557298,2.74798126772348,2.67872148222424,2.72207570181855,2.75374467867487,2.68873815220597,2.73014344072263,2.75055195963541,2.73623329485218
2.81960137363173,2.82167132829268,2.85669268703235,2.80884826240375,2.79428015485195,2.82667094322158,2.83290332117483,2.84867005944768,2.80770267616496,2.86999658274674
2.83761774416038,2.86729637550537,2.85295689482772,2.89083268530728,2.82636906947174,2.85870863757414,2.85269555156689,2.88571667383018,2.82304337096001,2.8412851224884
2.89352248460262,2.86357854989776,2.85824110686238,2.88902169102722,2.88394964220488,2.87371780905451,2.89716015047274,2.86872106404905,2.88994970347308,2.87213053650457
2.84859333263097,2.86308301541484,2.86273566771199,2.78335366465499,2.85296018836703,2.87940177929511,2.85665179038386,2.82246781836071,2.92196046800402,2.85161696541664
2.85271485822371,2.82788010286499,2.84006304286826,2.89890164854919,2.88759297632787,2.82742221146779,2.87879442753384,2.90857476235948,2.8989631880054,2.89980532735445
2.7766545586311,2.76771156796724,2.78004042223119,2.78256748151901,2.75718364678173,2.75454052220306,2.75132421112366,2.76246160468847,2.75298764623584,2.77129630414209
2.80487495867019,2.80506351287253,2.78579207017471,2.77512852600187,2.76459925291744,2.78280005749374,2.75266952838518,2.79878771185392,2.77578754934509,2.800701212419
2.81180652421255,2.81142431114243,2.8046757555513,2.84465753149739,2.82980812705823,2.77634378359532,2.8043994962347,2.8450042794465,2.81166182707804,2.82184303910978
2.8243586359241,2.81424716175828,2.82338278675063,2.82711840985491,2.82322913565096,2.84352724832937,2.81681057980024,2.84576875355337,2.83564953495739,2.80070942335325
2.81649576017455,2.81688409410956,2.82691435911025,2.80288253713344,2.76817666721991,2.81673419235071,2.78917172674543,2.83310621231192,2.80804215229505,2.81243493403868
2.79986952127519,2.78314465937293,2.81884071540219,2.77833416603534,2.75838098751609,2.80498093940034,2.75661162945328,2.81943055099937,2.7794382580493,2.8125663039167
2.76400929718192,2.76962225830121,2.75858847493153,2.76723185237461,2.80710318533225,2.76996192232835,2.81821009545399,2.75356518507986,2.78593948329742,2.74767918178385
2.76618158556203,2.78708697271144,2.75928051171777,2.7739281046593,2.77248879910193,2.75652299873117,2.75859490261381,2.73830563484413,2.75663441036658,2.7663525173761
2.84010070572397,2.82323962050524,2.83789468255389,2.91220268060577,2.8678735154384,2.85704757057571,2.83215375644295,2.87163622700377,2.81976019418747,2.83262384800338
2.74558142364822,2.72378201224398,2.72299964477191,2.75232942973535,2.75145326376893,2.70570588502637,2.72870431312697,2.7109124119291,2.67076935828281,2.69335821625391
2.81437316569614,2.8579234285151,2.83722617388085,2.86519069026713,2.83583040717905,2.82093129924673,2.85401773623814,2.8149317319664,2.79537237270967,2.79248864424839
2.83749207149222,2.82722145153641,2.84414937026313,2.81677741837583,2.77428889300363,2.87490545353644,2.83743786405048,2.8358432374256,2.85832821891568,2.83964155859527
2.75056834526836,2.77503093993351,2.75954524751707,2.72488358783697,2.77607977172013,2.73734726916236,2.78475784261061,2.73581629991414,2.76475772682477,2.76747345734958
2.80359737440227,2.73495471210719,2.76470375030278,2.75109330375242,2.78281026246376,2.75461374155851,2.75000660309626,2.77019537272889,2.75860133263842,2.78789831339612
2.76312169076936,2.74665512360017,2.76131222591403,2.7677142665445,2.74881286205925,2.76504152831808,2.72959135689076,2.78931620945988,2.77011767547083,2.74758283431539
2.8040974162613,2.79500199934591,2.77280009348645,2.76653921326547,2.80611198342352,2.80928944298059,2.77979806428813,2.77279817979047,2.790452672213,2.76900042418325
2.81452919201234,2.76766200208625,2.82017259437159,2.77280135137095,2.75261079753161,2.80623393223332,2.7830001751384,2.79264765433232,2.77457377761844,2.79940348932543
2.86154055581697,2.92039302959791,2.89686379761124,2.8280245250508,2.75781712303661,2.92545896730807,2.86635435874329,2.85321208749325,2.8841070093165,2.86005909672149
2.80585961021759,2.797215164552,2.83090697468508,2.80867096435063,2.79373785991539,2.78768299130953,2.8187210363486,2.79094717396232,2.79432005989782,2.80299936776909
2.82780856134051,2.80640478556287,2.80928204499613,2.81796251418707,2.81666072617595,2.81536241531093,2.82830540184582,2.79196381842623,2.81332519410537,2.79329466335271
2.76874147695047,2.79473410584919,2.80649477430066,2.76250459717753,2.77242308786404,2.7414525644614,2.7691500367882,2.79668146904431,2.80519337360629,2.8245648969096
2.86602689467599,2.86715047846594,2.85765796856522,2.89073216950875,2.84761534920312,2.88268437723866,2.83449514288753,2.87403341688263,2.8776131526362,2.88426295745125
2.8842358203202,2.83796440210766,2.86082749918933,2.88165040331245,2.87655542517225,2.88808156126014,2.88915943625269,2.89650322045781,2.89878968087185,2.8866270546121
2.84064713800705,2.81646451064037,2.82963618367284,2.79684105339968,2.75115309639226,2.85509617952287,2.79077239977165,2.82225062732128,2.82004639995784,2.83382820476084
2.66506136263472,2.65558488720079,2.68896236417462,2.65969303286301,2.69651709489038,2.6149861996723,2.5799993607049,2.67891194616449,2.68180572512631,2.67374266754645
2.74919697299907,2.73219766260628,2.74942525668411,2.70579086804369,2.73165072826797,2.74309043237636,2.73735813765798,2.74255377643594,2.7201342598883,2.75226876819001
2.87863035780329,2.83497546834154,2.86650487816024,2.83173602493013,2.84604226380243,2.81947917825953,2.85488602931479,2.88480450435427,2.83114624933606,2.82339341705647
2.83871560720759,2.79117554986005,2.81436349078964,2.82363834311841,2.85409365859259,2.8180229794308,2.84035217463518,2.86569096985981,2.88433683847035,2.84368163428387
2.81444501788972,2.80167608637061,2.80354170517505,2.80484991900214,2.79740040907062,2.76107717727063,2.76114636153931,2.83332615274871,2.81165106275967,2.81758414369961
2.72192365730224,2.71645914556881,2.7122206321971,2.69182461423517,2.70722412897804,2.70859395099149,2.67902760906031,2.71572771031501,2.71403459132325,2.68852019380024
2.83592787274008,2.81651599777623,2.84456249289979,2.86125651786788,2.83472493645346,2.8690243256798,2.78898090262462,2.89931421554033,2.82699652932533,2.85396168826935
2.79415187103085,2.76097682264207,2.7882961834108,2.75856230441287,2.76267001399589,2.80054397561089,2.76423657394652,2.80359827237717,2.75924881004158,2.78440901840928
2.79244952197898,2.78647200095097,2.78767205254729,2.80348319812459,2.80374780798021,2.7648737709266,2.79307983759965,2.79508584692429,2.78256906619729,2.79279837148164
2.84747610922256,2.82140802144205,2.82412150229675,2.85216826161209,2.85623252439265,2.87279575994251,2.8420281731594,2.86574635675573,2.86210731981984,2.84431628293715
2.81576801290415,2.79308078010295,2.80468828170697,2.83303524639363,2.82956823293904,2.78975971446575,2.79276966815405,2.81885716615244,2.81292256127761,2.77288130485676
2.78434339050381,2.7781634777947,2.77266631514247,2.75685882548051,2.76363839418751,2.81061158043856,2.76580109910374,2.7343254525665,2.75783530333814,2.77154278906381
2.77644351566668,2.76032172551668,2.77993641154111,2.75150001817438,2.79315204392426,2.72469907428117,2.74573956051866,2.79470574195167,2.74266897163475,2.78583407190649
2.81597092698151,2.80563525418181,2.80739933537864,2.83432011031977,2.76293203724655,2.7694285247297,2.82758122098972,2.79742705583335,2.79027467352428,2.80325408578656
2.74889348626961,2.73350324017344,2.74951102123782,2.76224418963486,2.78023192430258,2.72485805533985,2.72388915291657,2.74092769361307,2.69621119653305,2.72441565744683
2.87957785444617,2.86506871350523,2.85583560860297,2.85951475277361,2.79922365457689,2.88224845875123,2.79775534072512,2.87895249065394,2.85468523532291,2.8783465890016
2.78477493072104,2.76019753879996,2.79508886314413,2.78808056108788,2.77933557609273,2.76491992192631,2.74457270972115,2.83221017248102,2.78461513272505,2.77840465459023
2.85343470113707,2.84594233984785,2.8745411884645,2.8717403824384,2.80249470708149,2.89459240289928,2.88961649947996,2.85418339100358,2.88549764956703,2.85402859553838
2.83054960231859,2.85562345704812,2.84582051487254,2.89098889237377,2.80199637774685,2.8812244044333,2.87013923015405,2.85564244432419,2.82079201736781,2.8138488629453
2.87941566756855,2.82794220046527,2.87120210427949,2.82104897488887,2.81187850393444,2.90358563429066,2.79579377191438,2.88306086730917,2.86687938835703,2.85494002575129
2.81142594698538,2.79672817050476,2.80086583954329,2.76965962599465,2.76513741515534,2.78495954893847,2.78677351756944,2.80958767623193,2.7805340372941,2.79546129451454
2.78344391491271,2.78604786498282,2.78052668300038,2.77088097301448,2.77148360882035,2.77919636205245,2.75856136041626,2.78924284025271,2.78054449681158,2.77784647768033
2.85575521355545,2.84370583254289,2.84681239561031,2.83416689862964,2.77977991197817,2.86187383628545,2.82809796569474,2.85821843279983,2.81632034961555,2.83731170791188
2.79365981888515,2.74925107870292,2.77920724332518,2.76340955503659,2.76860623250132,2.73876839575696,2.76081565634214,2.78950219193552,2.78602602999634,2.76393566152963
2.84371787279731,2.84312652319424,2.84475525301088,2.86178254819533,2.80218603509125,2.84406708828851,2.81130379453587,2.83197132091436,2.82230272442489,2.82574211130674
2.66770713739919,2.68559499544067,2.67275969876725,2.64674593445621,2.71955179926741,2.66850871918192,2.68883597846272,2.66348740184881,2.70851054863617,2.69155672667556
2.79915748626712,2.82376604622181,2.79937293608842,2.84644314042308,2.83340313131561,2.8406175165629,2.84004452955983,2.84315160581842,2.81043606761512,2.79516355026733
2.85412735426608,2.82513251744731,2.86979592000106,2.8748507888027,2.8408670216913,2.87368070106153,2.82037474879506,2.88653944222302,2.82403206056207,2.85063195305108
2.85756279548458,2.87680022875852,2.87769307935814,2.89631147578178,2.79540777289905,2.89449473946505,2.84763212472095,2.8725742624644,2.85391673999325,2.85788264966564
2.81254807214943,2.8409383270022,2.80402272436612,2.77436818597791,2.79183912863432,2.81186015030033,2.81646256513858,2.76941960188641,2.81068377134299,2.77590826754542
2.77454800134618,2.79282965657565,2.79967619887495,2.77124139574695,2.75273634064759,2.77017389086785,2.79022010529448,2.81409249165903,2.79392571174596,2.80757900328102
2.78028821190712,2.8101046466271,2.82259701740574,2.77662005709436,2.75181017078677,2.77419772117975,2.828685278982,2.82750960631169,2.82228887039459,2.87002233255754
2.86226565866541,2.8044392236728,2.85167718661895,2.82145347613957,2.78362265184482,2.82608236464683,2.84081944450241,2.87038657818665,2.79712946194165,2.86522611068045
2.83625054618103,2.77569491686142,2.80069993501306,2.74653711988703,2.83539524708535,2.82871114250797,2.83963247047272,2.79913102640656,2.88218457344914,2.79014104267094
2.91291441690328,2.90187776461975,2.88285828552919,2.91631324248084,2.88589962589953,2.94775653193015,2.9026934994404,2.93705184016048,2.94165954711562,2.92770132588826
2.86290691727267,2.87033517395704,2.85678181848865,2.84955161198231,2.80306744395615,2.88836796535263,2.84000330703281,2.84976413911883,2.85220426987449,2.83028396649878
2.81766474142442,2.83736698183727,2.81645392175503,2.80660060367007,2.78044717522871,2.83551075795907,2.82577199903945,2.79613721934435,2.82558007556942,2.80313048738088
2.88067958108077,2.87331734415709,2.85020957093868,2.92039788230576,2.88008900740781,2.87958396299256,2.90181755315876,2.87231635512268,2.88504389854246,2.87281671311892
2.82635214270122,2.78941010677342,2.82452350084728,2.78694768940076,2.8179269930742,2.78707770034016,2.74700891335073,2.79065085210544,2.81377966391076,2.81603908572088
2.81365864337096,2.79777527390591,2.83296699519268,2.77700314051446,2.76664612096902,2.75157111820239,2.79691344060571,2.79472479608756,2.78089272360918,2.87073479446885
2.84645617482049,2.77090911376156,2.86442858606638,2.7920768613243,2.83372076517397,2.74618109397609,2.80720256403128,2.81468334826777,2.77551206489683,2.78502912206638
2.75422860525732,2.75470308689529,2.74252563480472,2.75422483468681,2.85177478768733,2.75582810212643,2.75634177482183,2.78024918033433,2.79351595355216,2.76826178628384
2.74989106431393,2.77583671630973,2.75717807424969,2.77355223337524,2.77965161520299,2.75160382589079,2.76865264635203,2.77961444166418,2.77284190360497,2.74830246440235
2.88670198059229,2.84466065312853,2.84328102114212,2.82326583348159,2.90100242032146,2.87388801626639,2.84885104271636,2.90029751182752,2.94193253571108,2.90133745124325
2.73923137467527,2.71869276586355,2.72735640627185,2.7721995515769,2.75273681687427,2.71944258510877,2.7118112359237,2.72379825617654,2.69896931216971,2.71864206724591
2.81398875516196,2.79276077886277,2.80977072076619,2.80404922468092,2.80377061320934,2.79197694080326,2.83514279054967,2.79062942229289,2.8116461208659,2.80926591858059
2.77634179604863,2.77114568570056,2.77142268408848,2.76473101424994,2.76422130193289,2.74654695038232,2.77972657323385,2.78040650743362,2.7702841208486,2.81282563687156
2.8681409114816,2.84119191415098,2.85784195549255,2.82817380100088,2.83611174309859,2.89216851273597,2.81568792879904,2.87452039907437,2.88720437780502,2.87400021875499
2.78329635997588,2.78647144963653,2.79467115798337,2.78088316812816,2.76394166045743,2.78751955449502,2.78942765281479,2.7893504404469,2.78553851023571,2.80111976059415
2.73490994318307,2.70362196899128,2.73932202246207,2.75104930145063,2.75136444463728,2.71448519802832,2.71013149908839,2.72959507813782,2.73159630118827,2.7186687459516
2.64416092634831,2.65872536973744,2.6722317339629,2.6349124390655,2.65816367730627,2.6476764591532,2.60344926739065,2.67717046721475,2.67611383312477,2.67631048323554
2.76300480431916,2.76978247891385,2.72801428101867,2.79285774322027,2.80032946813733,2.75168654115535,2.77092904136251,2.7437810469198,2.72673733551895,2.73824084893979
2.84536705079402,2.859328407282,2.83781900750214,2.90164692831396,2.83776520227346,2.85646790184669,2.83688154247496,2.87094704049742,2.83250391379183,2.84618555075337
2.84076033494373,2.83316790688055,2.83853476080376,2.87355469110158,2.84416160533922,2.81282613778673,2.84769583286084,2.84048225976583,2.86650496116517,2.84228388445946
2.90051688658745,2.93424322399448,2.89568738575119,2.85791054331575,2.8198770833928,2.99218981795113,2.86103608553801,2.90127423340544,2.93912466570428,2.9168126783021
2.84439949139876,2.85578658196516,2.85625706422303,2.86316964612928,2.86955762616969,2.85072518628372,2.8638956048977,2.87632129876037,2.87557463816228,2.86404074922628
2.86182369429716,2.86801184516103,2.83874402205769,2.79538034773542,2.89600861136666,2.87099505969862,2.87768727249154,2.91162662216577,3.00601006796849,2.97820230114678
2.76943836023949,2.77175248524183,2.77390522567247,2.78575164930163,2.7598801740221,2.76724031345266,2.76552768513115,2.76984766139889,2.76272697058813,2.7821372272501
2.80220008521776,2.78378907423616,2.77663101475716,2.74386099306751,2.82148090255164,2.85153724059555,2.77435121616293,2.82965560569035,2.82624474380642,2.83213540213378
2.8361481437267,2.82913852298769,2.83979024694416,2.9041510742477,2.87773367114285,2.85976812363369,2.87345399543389,2.89936406280022,2.84542838928068,2.87064030582719
2.85338964324036,2.86246397934532,2.83881503801531,2.92523874288308,2.84640201501754,2.89341148824441,2.87732666534575,2.8406080628151,2.84929369412317,2.82816716516817
2.92210409676549,2.92719837879619,2.89969872928063,2.81528177674149,2.92871563092513,2.96027297069607,2.88595829055964,2.93119953727481,3.01593741712664,2.96960870403218
2.76608138332087,2.76062340125516,2.7603484994742,2.72140558129959,2.78584749158975,2.76675595461193,2.72251449725507,2.7475857244534,2.77261914140003,2.77294620444148
2.75216955243058,2.72904899616285,2.74963602034869,2.71784683472517,2.76326127003815,2.75852197912346,2.70783536127499,2.75832800976856,2.73628367668296,2.76430404244259
2.77829854420153,2.72997017857653,2.75656056684888,2.74337534650348,2.78689463430074,2.76797045280474,2.76867005899823,2.78213428439122,2.7683320239717,2.73656591990124
2.80984221516236,2.80149466236851,2.79996619774095,2.75877441249474,2.77383123656355,2.77776921856615,2.78913275272068,2.79921887668451,2.76312183271093,2.80265662050171
2.79123711363275,2.7462365943316,2.80856046175014,2.75378648353735,2.78539226430322,2.77046681506271,2.7667277940758,2.77830668016911,2.73986143279062,2.81007500972531
2.81001513522093,2.81582378985389,2.79835202035526,2.8308961649371,2.81672770602717,2.82474405370121,2.8122517663102,2.79947584145536,2.78911308914892,2.79305394712849
2.76879948935373,2.7741360854919,2.75920403705234,2.76185757164708,2.76725823513156,2.75190972538215,2.77932854950204,2.76520829250859,2.78377626786922,2.75945919497528
2.83129739017919,2.81305000205722,2.82140165832376,2.8346824013126,2.81233122382376,2.83042295284177,2.80325238237258,2.82557053950614,2.80329249939181,2.83711089414433
2.8230601196872,2.77929751154647,2.80599568370275,2.78474156880344,2.78054952873091,2.79630941709355,2.79076017303923,2.81438474375646,2.77699164380284,2.82183191536621
2.69778285799924,2.7041000511241,2.74106077100516,2.66333825763802,2.71130633257358,2.75341631877161,2.7323020149567,2.66843682232948,2.74927843499088,2.69556513446512
2.79409099768476,2.78451150463427,2.83457966772771,2.74762201522405,2.73029654649398,2.82165109851484,2.78992431940412,2.78590776911909,2.76994312760991,2.816613269479
2.76267557929855,2.76301238656708,2.77007475298344,2.73680317294504,2.83263779357398,2.8431639917585,2.78182174789364,2.80255699411429,2.82343554387889,2.78669564266412
2.77998332610226,2.77756380388911,2.77955260298693,2.77755403985423,2.78433333053559,2.78528230652674,2.81532371876254,2.79202806454447,2.77519457684713,2.78839426735451
2.72937735372043,2.75413207707804,2.73032365851003,2.67988713650556,2.73930991604196,2.72386237748949,2.71298471906283,2.73802300382639,2.80905747310987,2.74123171080815
2.79610131747708,2.81119023691752,2.7848162773348,2.76064028906108,2.75283494316897,2.76951181722356,2.77400959049994,2.7836918687991,2.78204067649786,2.80961255625343
2.87349768567094,2.8837876259328,2.85350910316882,2.93445711424548,2.89301679116269,2.88675962994612,2.90051833679473,2.90502414233849,2.87808946054048,2.91639924448084
2.83220874844751,2.83514429583889,2.85885828857567,2.8388198818148,2.81404479377547,2.87362916545325,2.83993520195632,2.84814406232435,2.83143938178304,2.86898000921448
2.7921562372463,2.78542840715972,2.81871907916576,2.73056728099728,2.77705311808522,2.76984168600279,2.77870859514937,2.81381040625613,2.77779047105059,2.85445464884246
2.81787599319426,2.82579054138483,2.81571559400922,2.82207207080629,2.78887365633199,2.81371677189863,2.80002504534348,2.82669048890866,2.83883812593066,2.80980847978832
2.79247451666301,2.79169733303838,2.77108226929675,2.79294287583574,2.81190536919507,2.78932695631347,2.8113831859289,2.7927923776493,2.80751940915198,2.79599047336176
2.80323600821579,2.80642664980677,2.79457753875804,2.7835754002461,2.78396022152671,2.78001781878818,2.79835058593681,2.79787729660808,2.77587363469893,2.80597267980459
2.85479669679427,2.85496399549478,2.84858367655545,2.85011892250993,2.80469785201858,2.89201869239675,2.84151954969224,2.84385414406234,2.8362596368774,2.84923680849135
2.76524050002112,2.76675171093082,2.79183096559544,2.76523549325727,2.74318502030854,2.74168764103181,2.75660125926221,2.74725136591605,2.74180924815551,2.77184129709324
2.72650038673479,2.71056968329065,2.75107075576718,2.68984237468469,2.7274752549607,2.74331966708769,2.73198109375073,2.73309663681856,2.73564094202583,2.74701637282526
2.78723114092985,2.77346241545742,2.82668211791405,2.71831195304032,2.74276956832235,2.79248984282592,2.76832575846162,2.77755037180774,2.77367039600433,2.80180363583951
2.73731202355686,2.7085257430879,2.73276248964507,2.71459269351069,2.74958558707391,2.7157293157043,2.69368756977763,2.79195019092707,2.74507129858565,2.68910278130916
2.77539627973743,2.8106349619272,2.81204200247484,2.75556433949518,2.7784483130168,2.76085770325831,2.77946760063015,2.81584302688404,2.78563062855175,2.8535207314471
2.82546765623011,2.83665103475735,2.82874553425651,2.85655486202508,2.80293341836601,2.89651271241286,2.81065514109468,2.86901724583768,2.82462563687256,2.85890372838222
2.84344786241516,2.87066192095561,2.831723260115,2.88172447761977,2.82066933326177,2.87703153380234,2.84971335096536,2.84670389083473,2.83639147704767,2.81465952593999
2.7475026031438,2.7549263409652,2.75261003877392,2.73558594551256,2.7410670952694,2.72105575584331,2.7440157567356,2.7459537791715,2.77531327519854,2.75841006168549
2.79755697701346,2.79965503932643,2.78656239201323,2.77793279143462,2.77061506288826,2.79458758164283,2.79075614567995,2.78024231066183,2.78083301728772,2.78789915017267
2.80007560407285,2.81479599424024,2.80557628846412,2.83127832844493,2.77036839425037,2.8259451828355,2.84955021763573,2.78940015857277,2.76830895812284,2.78727102481043
3.02800752043032,2.96502293003871,2.99501452927582,2.91770820069906,3.01392230065979,2.87787989040581,2.9117442939629,2.99150957897255,2.85138971359075,2.97839131524907
2.78732704515763,2.73932361440854,2.75467260387304,2.82299243021107,2.83367482191522,2.74598606983916,2.82547183527764,2.79610392466192,2.74548439979576,2.74383232832986
2.77303167264535,2.7676307334896,2.77495005043481,2.74881222642487,2.7354093636263,2.76135243006018,2.74168221702175,2.78001121533332,2.75334192912324,2.77316667451227
