"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.00904914917319904,0.00450442025502787,-0.00421472016299374,-0.0153784073745468,-0.0125841345913185,-0.00918729744595883,-0.0182812104369907,-0.00270887171380926,0.0120139057578675,0.00522369271051906
3.41456152059342,3.47673460271058,3.43744817489274,3.45006817616688,3.45518088874065,3.54645736703179,3.4912600678166,3.48810475941335,3.46635698433193,3.4829451273856
3.02627633220786,3.06941854103769,3.03111490594272,3.02143403250824,3.04582905878308,3.11491031082506,3.09053881964017,3.10358263576063,3.13054812622013,3.05961727321822
0.078928165162735,0.0846886932047592,0.0910906332571053,0.055003867156902,0.0813036748472935,0.0798004584569349,0.0776227155941514,0.084541840869928,0.0892798936015322,0.0887856653704866
7.3000249943378,7.3591409765828,7.35213783595654,7.3167674895631,7.32115501579212,7.43749472577291,7.31698722559745,7.41972995430046,7.34020856974867,7.35238886572036
-0.01030341900098,0.00598122627385854,-0.00608575059524243,-0.0131645521403919,-0.0145000971266975,-0.0104536922750134,-0.0216665559791111,-0.00335200730077868,0.0166162081509149,0.00613952319039895
1.2224573317589,1.14642644199406,1.12534095698413,1.16954709166821,1.14611326033996,1.14058747367364,1.1789937785237,1.12889282393031,1.16342860927829,1.14474528708897
1.58976908987814,1.57411601770658,1.48696248483269,1.5108369524477,1.51444297017963,1.46218421798273,1.51282697891072,1.48535425425128,1.49637144276227,1.53852609171344
-0.01004219850831,0.00547663757770835,-0.0054814092452478,-0.0143972168038222,-0.0141766075124829,-0.0102387978198958,-0.0212599609711311,-0.00293749989635108,0.0149338706958134,0.0057808690081311
7.64723996092146,7.68963857742654,7.69819358747303,7.62879916697104,7.64506579775698,7.7474688481685,7.69815813192854,7.68667905280009,7.6544398694487,7.71654593277824
5.51733437539562,5.56765187551731,5.50984532705543,5.52225264494108,5.48825498120405,5.61568344508244,5.56164039963051,5.59512908495759,5.56230331883001,5.57114656839918
4.78010855834505,4.81666320636547,4.75957576848705,4.8077203643761,4.76531864494153,4.81210165165087,4.80763877497613,4.81982607330562,4.80075284837523,4.83430588340369
4.21008633477884,4.19547072732069,4.15690379602741,4.23619995900003,4.13964525769396,4.2260446142619,4.25033809992812,4.22108604931302,4.20945547156551,4.16863514238872
0.198119910599867,0.203265432087955,0.205987100761356,0.18540353117323,0.181269466392873,0.204918093714668,0.206335556842061,0.206752878329426,0.202208751235708,0.199113934607742
2.44508953637677,2.48860262875499,2.41084124724879,2.4486446661584,2.42173889457826,2.47925241557472,2.48846915542789,2.49747490050003,2.43292103588701,2.45599025590648
4.1762457158258,4.20839140497433,4.21768794905795,4.1763127935132,4.14050173127425,4.18192833296052,4.25866770178386,4.26096322661672,4.20953425769585,4.22663073370398
-0.00436106771268699,0.00727399805147178,-0.00139043699400914,-0.013762670428427,-0.00858635557237727,-0.00543581752998971,-0.0137371210260327,0.00114587829583799,0.0129986155706448,0.00721107112001833
1.48561282781682,1.50451170585257,1.50936696805279,1.41726232849802,1.48928703352077,1.50206777006246,1.49954235797697,1.51576195113048,1.51329553712382,1.51422819812436
4.69223688893583,4.76529216035135,4.69377134793818,4.7380899418309,4.69137223664029,4.74367675726719,4.67264673207569,4.77813167482981,4.71802947013691,4.67703468174424
-0.00815001428563308,0.012823705472347,-0.0041920400569713,-0.00689695948108596,-0.0142985392554877,-0.00833832453701519,-0.0221057018461839,-0.00210950153897141,0.0268650087537923,0.0106822838744926
6.79476953747646,6.86035242222963,6.81916366216057,6.82388557372794,6.7610353355371,6.88895415500573,6.85452550797883,6.82630582693799,6.80737917049295,6.86574434014051
0.0511545891754353,0.0563989079774976,0.0432479015019939,0.0246920381667311,0.0381421415509309,0.0322755062311208,0.0326499082023844,0.0466832930253727,0.058068012558199,0.0494487501301562
-0.00798808360421902,0.00510904012976593,-0.00290250244314396,-0.0147162501859794,-0.0112114991202776,-0.0077333420885964,-0.017636356024678,-0.00175705829464481,0.0115584797918628,0.00621257744536292
0.690044363817275,0.697601663437549,0.696084215344148,0.62554990184539,0.680902124940073,0.713563667595131,0.711283085496992,0.681811194805238,0.645771209249913,0.651538221532283
4.65579974657257,4.75508112164168,4.63189932034907,4.65251705509293,4.61499954654284,4.76814727194965,4.71957595641112,4.7425990025775,4.69696380526516,4.68706745552508
-0.0097007242237336,0.00967938590445261,-0.00456299421958682,-0.00961476870265208,-0.0140515189372682,-0.00925899381087952,-0.0219836899863559,-0.00325807597791095,0.0229852863794838,0.00877749739020224
1.57097454243951,1.57641046866272,1.52456658186158,1.51315436728767,1.57041729479553,1.50524376553263,1.57623038087136,1.58904905024058,1.5678589344924,1.57517453197739
6.68052800747175,6.74115543929853,6.63436590368517,6.68786366961431,6.64883724458306,6.77080987600314,6.72229558848775,6.76535604499087,6.63865080108278,6.72003231575523
0.0643016718926559,0.058577673681442,0.053448941501052,0.0329723975850938,0.0389261189087674,0.03749611438561,0.0400071905823944,0.0510225997401059,0.0561140716995052,0.0535960812078832
0.844769010613799,0.851506427545003,0.827225181710072,0.830241637961434,0.849107715638287,0.830665252418422,0.855600919135574,0.842089805218634,0.830741193817869,0.84310320893848
0.51768562042876,0.48790488696594,0.527756212381187,0.453092250982269,0.465026961202003,0.474557121600556,0.48971942000564,0.471515462525787,0.480678983847274,0.476528058325813
0.150543604391447,0.138325605754024,0.145699789015468,0.123469958463072,0.119466470997594,0.12378598975809,0.125562817305846,0.125825520860856,0.151072400328405,0.142542259592424
-0.00887250796170166,0.0108133692512723,-0.00475295284593592,-0.00839301467261393,-0.0137295508873433,-0.00862143478078855,-0.0219551677419201,-0.00320876759570834,0.0246319992091911,0.0100590657557667
9.47814417157446,9.58339393524407,9.52153020023768,9.55502497116657,9.49345006042099,9.64287152190373,9.55831769527131,9.57974782811976,9.50137802738483,9.60070244386558
2.5951319896081,2.55008282290177,2.56509026227652,2.52597609593003,2.48698593889586,2.54161777411513,2.5896059477742,2.58144088761575,2.56301926668404,2.56656393230641
-0.0061245467982743,0.00706941278013851,-0.00130943855800908,-0.014137160708418,-0.00988473503610508,-0.00666059715793237,-0.0149634923409651,-0.000121445986669337,0.0126655696086437,0.00733349716252362
