"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-4.29921061043333,-4.44432874767715,-4.28073386540183,-4.6410345994306,-4.13209411584983,-4.64774771181014,-4.64639990308215,-4.55685247640951,-4.10569929166777,-4.03010167009835
-4.24286632967253,-4.48244784576895,-4.40175906808288,-4.44283465114932,-4.03566221945293,-4.5246439367009,-4.55401814229712,-4.56454522060637,-4.07175919089851,-4.12490393431074
-4.29916828773117,-4.62625858218831,-4.45978153510452,-4.57735126059194,-3.89582808291068,-4.72630287176674,-4.54454953590656,-4.50374184979563,-4.06242735673057,-4.09571052099669
-4.21733136740372,-4.57170558427948,-4.53898891350883,-4.4959603026339,-3.87160232636701,-4.48874359297238,-4.59167748763031,-4.5963947264317,-4.10105193876039,-4.13744360159129
-4.23782393858855,-4.66660821521663,-4.5180421098421,-4.56975375169798,-4.02009118988723,-4.53263656766402,-4.61744326389095,-4.61545520986051,-3.98523020341899,-4.07108832361995
-4.29119305196109,-4.65461319752447,-4.36612240585574,-4.48867112716104,-4.05237652854507,-4.45239262127243,-4.54763516379147,-4.59409170328762,-4.03653312904532,-4.14305329361341
-4.24974931519341,-4.5297732489317,-4.44565361458128,-4.39533032117629,-4.01082352687314,-4.59977177635767,-4.70160235699585,-4.68001165123775,-4.17784485216894,-4.01195219832047
-4.19617244726974,-4.63756728401977,-4.58369155042832,-4.35939860815885,-4.09101179101309,-4.47437579298423,-4.50809533827437,-4.54992390813986,-4.1077124400094,-4.09500813189917
-4.3809459337157,-4.55903146270697,-4.53495568588014,-4.43972483464281,-3.85174642635818,-4.62064391569289,-4.50515513274755,-4.59095957015494,-4.14526164547504,-4.137748627304
-4.31108330914874,-4.54913778252634,-4.44994303569877,-4.48432490337342,-3.89264373715254,-4.70076978304254,-4.75713897139956,-4.57909238118334,-4.05196419843533,-4.25942154428787
-4.41840721151946,-4.50534799713729,-4.53936924918087,-4.52078336791469,-4.02606933568345,-4.55077636811532,-4.55396854005795,-4.60818167359117,-4.11877214147459,-4.05431209724263
-4.34182827215745,-4.59674333715157,-4.50309305085731,-4.51220092072919,-4.05613656123622,-4.53632011134518,-4.71448726170758,-4.68177959998842,-3.95612124670469,-4.08052309808913
-4.11278295087114,-4.55129302698409,-4.35507193080095,-4.51985788484716,-4.04484799369996,-4.62790454314738,-4.47279886070196,-4.54099018367364,-4.13163269914676,-4.06185909711671
-4.3727836077208,-4.56692392604347,-4.43427823776868,-4.46629811632579,-4.07730283033473,-4.70064982126127,-4.54300868118977,-4.55180463780632,-3.90477440586392,-4.05292957559795
-4.16081137099769,-4.62545324574874,-4.42485878860589,-4.46086786972435,-4.01051659479737,-4.60927871679694,-4.53561715929259,-4.76236339089931,-3.95797417715043,-4.24541364841899
-4.24025667729708,-4.61853097366927,-4.51775753559507,-4.59455836331389,-3.91047225298938,-4.53827416871602,-4.49882825725844,-4.45839926142666,-4.06935287976486,-4.04212974584167
-4.3092836108443,-4.69103345817916,-4.55057018743481,-4.41182566224229,-3.99238975641468,-4.52345213376265,-4.51639734335858,-4.66049820189616,-4.13234234302527,-4.16066112008016
-4.35009396603541,-4.6386189439223,-4.44659935944526,-4.5599732737822,-4.00258517943799,-4.51214670956694,-4.65173002614947,-4.50368952450453,-3.96040104000392,-4.02838876565048
-4.29107343750272,-4.45033804301526,-4.48866393671484,-4.35439142676931,-3.86236153722203,-4.714223719684,-4.56021226095974,-4.54115200162183,-4.03497811629694,-4.1362008543955
-4.24316348893489,-4.45106811548199,-4.58642207923004,-4.47411758907987,-3.96206494951235,-4.46550855975131,-4.3745102439952,-4.52211667208337,-4.1185407789876,-3.96373190241101
-4.21283202007856,-4.58862223792872,-4.51519871401634,-4.48719824853199,-3.89751734814567,-4.46228746861465,-4.62268528190738,-4.6080662406439,-4.03889830248742,-4.02000151873222
-4.16663274477952,-4.41811866412109,-4.39539586184776,-4.32159017574232,-4.08649824917853,-4.49489753288682,-4.55285614003202,-4.58266917530606,-4.09164240547098,-4.1171968011333
-4.21084158298493,-4.45573412158471,-4.41852822834996,-4.24620125059035,-3.9626393150733,-4.49107317688236,-4.65172287728926,-4.39216974189294,-4.06737094991143,-4.18116982736204
-4.20933282061823,-4.43526629344575,-4.42998877630041,-4.60768197520789,-3.91919703137545,-4.63235582562103,-4.62051518854999,-4.46120796375452,-3.97582507155498,-4.10524297425262
-4.34595189758191,-4.64421054933263,-4.59018669937188,-4.48374517276528,-3.98043058472397,-4.52196229294452,-4.5179536185149,-4.62221242403049,-3.9130751985103,-4.16104526505057
-4.3713184888493,-4.619497610476,-4.51898412232122,-4.41118196054604,-3.85169351348982,-4.5390741018987,-4.6248863473456,-4.35883725320324,-4.22024197523877,-4.03659038299049
-4.10095555264209,-4.45580892714393,-4.50630138402616,-4.59301803122198,-3.9733357442207,-4.43254784459015,-4.408428254589,-4.65816684911941,-4.06941171909916,-4.01299531073239
-4.16658311917138,-4.65426334095386,-4.51981646938378,-4.39110805281061,-3.96336005286192,-4.66188044414262,-4.58532453510337,-4.48199213276105,-4.03112754921185,-4.01544954091177
-4.19468579936102,-4.37881940837595,-4.18360989485715,-4.38744187578873,-3.992874464614,-4.61419693066868,-4.51051099472968,-4.65508403514515,-3.97523298257523,-4.04217854446223
-4.26536607259826,-4.4814525236277,-4.54371084142017,-4.5029495011663,-4.09315094811125,-4.53742089444496,-4.56729969938111,-4.44891120029632,-4.04872151658757,-4.0187582988199
-4.34529066097807,-4.75651671033424,-4.48260197175301,-4.32048551044514,-4.07694345927286,-4.68894878483744,-4.65107225765865,-4.45862917027187,-4.07453110331017,-3.9928532325101
-4.26057274222914,-4.51727463478104,-4.51708600532858,-4.39746985429837,-4.02884131436509,-4.42672746102096,-4.51260545591342,-4.4260582576354,-4.04671925418487,-4.11078025811251
-4.32999340090067,-4.72435225921972,-4.45153412120039,-4.53436807486874,-3.97517586140161,-4.49443235098301,-4.57621778210387,-4.47186400008877,-3.95183759820808,-4.17409447609745
-4.33976903946163,-4.53482883113669,-4.30652454984542,-4.51492656521379,-3.99879422364279,-4.4180504257739,-4.55160413324452,-4.50667304576402,-4.00900768002414,-4.10082177520607
-4.16225890202952,-4.45611953389883,-4.59101096444199,-4.36048656794728,-4.03262817731538,-4.55974662191871,-4.60826135024542,-4.46989858885412,-4.07309390623258,-4.11732324530762
-4.09271889963581,-4.28070705589451,-4.50826556594153,-4.48998547727407,-4.03097461306609,-4.51369334184037,-4.48431398029531,-4.53376289383324,-4.25719286232684,-4.13393287771823
-4.191786661074,-4.45576299223428,-4.38033888129982,-4.42678543114605,-3.97379393543265,-4.46365083979733,-4.59429782487019,-4.59988074240885,-4.01886481090581,-3.88628643980708
-4.30064771138961,-4.6106100912619,-4.47706579558878,-4.49993040981923,-4.01052609534599,-4.53034499984483,-4.36374830571581,-4.61099959883477,-3.9620768938562,-4.07887069671416
-4.18636736807879,-4.56787018183883,-4.43945262821689,-4.35095088059738,-4.05446006951231,-4.47497356565875,-4.58629508105605,-4.56528597369401,-4.05261271710819,-4.13691334073901
-4.33455460510836,-4.40538380652203,-4.51989652729622,-4.40166335745662,-3.94894037211285,-4.57837635955616,-4.5728915287794,-4.45281120108662,-4.11557164508489,-4.05681960862244
-4.30429147004115,-4.48491754964677,-4.45491409759714,-4.45362584125927,-4.05490453869463,-4.454981637598,-4.50863650935325,-4.441480546033,-4.0314199116524,-3.99430531271632
-4.30293275824833,-4.43399563961332,-4.42367237097255,-4.42188610385564,-4.0692347536556,-4.48974188922303,-4.72009497794683,-4.49408930313204,-4.072940851752,-4.17357944807932
-4.29290427549555,-4.53242509105248,-4.24433271146665,-4.4044786779445,-4.04377078547826,-4.54412998988433,-4.50620553008259,-4.53254509229413,-4.00281217385074,-4.03392613941437
-4.20377655115806,-4.34363959244732,-4.34345637346754,-4.25560511459083,-3.99080718076782,-4.35909923895047,-4.58833135549692,-4.43559896023655,-4.09708309227427,-4.1017678760421
-4.22820048737312,-4.51377015641008,-4.52687206591808,-4.50412363064558,-3.92699758069208,-4.50805697103406,-4.4671511375553,-4.43125099583799,-3.84427033956652,-4.03436062959288
-4.34065066609098,-4.56303784879477,-4.47803664707506,-4.32148483917123,-4.07153102242234,-4.38334180903771,-4.52706615633316,-4.31052421502282,-4.02715792397636,-3.96849818511832
-4.07783435431808,-4.48494561050159,-4.32691327097087,-4.32164059794628,-3.84006438066983,-4.48745382321285,-4.28427330471295,-4.50678399069128,-4.1271067645189,-4.02414703270437
-4.16175449787616,-4.53541525801757,-4.34831500526252,-4.40600141209618,-3.93508289359557,-4.65560513406078,-4.52975613526251,-4.46051991437516,-3.9391839744686,-4.08974814063912
-4.23497646605819,-4.41901232664526,-4.37319827799531,-4.35305483701826,-3.88471274089823,-4.54957840349031,-4.58751337831266,-4.4698691131694,-3.99345167593389,-4.02703366848928
-4.29878294103595,-4.46831473855513,-4.30099340008552,-4.32697086997177,-3.90219754557194,-4.69583503096336,-4.59964645088797,-4.59787386214826,-3.99129805499777,-3.97301499628687
-4.22583987126017,-4.57250380910096,-4.30998860421372,-4.4936145543067,-3.87856368262458,-4.22807493012322,-4.550850144071,-4.52041867899649,-3.91323362018426,-4.06700065460314
-4.19515826807167,-4.55396042004107,-4.54160485387307,-4.43167810541727,-3.9533273416375,-4.51723304173823,-4.28008865991869,-4.50894771668362,-4.07610674613816,-4.05068289581227
-4.16332467342128,-4.67977000449128,-4.24519349813575,-4.52561981389669,-3.97483756492636,-4.39160331619088,-4.45560558925782,-4.55302984690866,-4.07401704107548,-4.04677132764648
-4.29635828197808,-4.73613562378115,-4.46524453673003,-4.43596795589994,-3.78790515423791,-4.41496889485133,-4.33317210768443,-4.40773190246397,-4.07779921252771,-3.98489669592186
-4.14790099161211,-4.33210482731782,-4.49470201767767,-4.38138196801643,-3.80371462661111,-4.42845749620473,-4.54611499611373,-4.70969199675816,-4.07506893161562,-4.02263252471681
-4.13567951665115,-4.59619884281587,-4.30189495642548,-4.48201449289554,-3.96574534403174,-4.5051993983292,-4.58451900619473,-4.62948746479184,-4.02169945069591,-3.97363859718317
-4.1002117149565,-4.6679063214667,-4.38312643968302,-4.37643175980479,-3.86690042988342,-4.53620176975042,-4.52946136301608,-4.44060372865494,-4.09612778085933,-3.88465928331018
-4.22322812566772,-4.42468067740622,-4.2840516140389,-4.4725649022757,-3.84324187857991,-4.61130885360713,-4.38168329642475,-4.57856829950143,-3.95104764843485,-3.8272565787116
-4.21365052269269,-4.54637781342917,-4.52191649121301,-4.27911536823994,-3.89621537915304,-4.48671156631773,-4.58180347604342,-4.43385184050409,-4.03476705490208,-4.03570103327441
-4.11490149051475,-4.53504500750687,-4.46834592834486,-4.31479716910257,-3.93863716581013,-4.56044939460078,-4.45845891421507,-4.36266953134881,-3.96864300507126,-4.07192010199393
-4.30072281038748,-4.56797188810635,-4.413679854185,-4.36174987561246,-3.87287850926428,-4.3666454848518,-4.48259831377519,-4.68320790643426,-3.99289112264883,-4.04032016985297
-4.20215149495208,-4.50802632879507,-4.5028951462853,-4.25910703886586,-3.9467239463701,-4.48052418923756,-4.5845979061223,-4.4768074243934,-3.98226317623844,-3.87073490887326
-4.21922451280011,-4.59482267854889,-4.42883733512992,-4.39000629626384,-4.16881880588528,-4.44705746609815,-4.243837819401,-4.43182811067887,-3.96704625609143,-4.09102866185708
-4.10497818949982,-4.42622285814004,-4.49315407256813,-4.47283953261483,-3.97705008112171,-4.51157304320667,-4.51946602048027,-4.51613506015564,-4.06671254035798,-4.0659596050808
-4.15549724500254,-4.38961288141845,-4.28796042925769,-4.33069688449493,-4.03704195960141,-4.44266943873342,-4.45223213116837,-4.46189768419121,-4.06296214379714,-3.97720204052139
-4.25729157038773,-4.50608695465922,-4.41478233261432,-4.30610870096288,-3.97326893678196,-4.41963663060233,-4.47023093955014,-4.52857548562567,-4.08133406663212,-3.96750770346418
-4.31412821266735,-4.51243144968447,-4.29176403229281,-4.34722513970291,-3.86627370357261,-4.38742170800856,-4.58033490356254,-4.55936754565661,-3.91918043364032,-3.86880093586321
-4.33346493502355,-4.58154225324236,-4.37247780736587,-4.35796595649304,-3.88117520124392,-4.48306932392116,-4.42215184779626,-4.4033016338372,-3.85786070802241,-4.05983092718288
-4.10315356864775,-4.48099830447339,-4.20448911516137,-4.31890678682524,-3.89882785147117,-4.37134709452192,-4.4085771749063,-4.36001670805057,-3.98902530268285,-4.08876953988959
-4.32908018358841,-4.35231177506086,-4.40383417493541,-4.41657316406259,-3.85752484769428,-4.38009006341273,-4.53717372503624,-4.44176198133978,-3.93027854402962,-4.04123217918452
-4.170666701908,-4.27454735226313,-4.43753014769954,-4.22120000191597,-3.96636794318919,-4.3623009218691,-4.49092140485644,-4.497899903941,-3.95633927177852,-4.08328810769829
-4.1770068099909,-4.32850207945359,-4.31405872192014,-4.4700150631293,-3.8720951437608,-4.40925511658141,-4.48883084019874,-4.39481420204801,-3.83895612442137,-4.05074590021112
-4.00129818491362,-4.42850378002506,-4.38051293578499,-4.43679747230936,-4.1322438068875,-4.44365541191938,-4.60422541532682,-4.44903245824842,-4.03067334133929,-3.91686375633722
-4.21395474422322,-4.51398493642216,-4.42949513077517,-4.33650765681851,-3.98631483791247,-4.49770343734655,-4.44253360956604,-4.5279203276884,-4.0295959587446,-3.92591431484128
-4.09638837490887,-4.40749002421265,-4.59112391177643,-4.39144844733054,-3.85366497790288,-4.43919532648172,-4.51595454483214,-4.5235071432732,-3.91005798318087,-3.98660689329598
-4.16553714017406,-4.47094760162234,-4.35507883234796,-4.3528238775655,-4.00378516510152,-4.32401757632134,-4.4637226203815,-4.4794704461208,-3.94219981387781,-4.1224544422078
-4.18035798439359,-4.4390076913516,-4.2901725806388,-4.33480954187641,-4.05461158551669,-4.569294171336,-4.46382975685446,-4.59432866861086,-4.07208896388516,-3.96102460372019
-4.28523892984496,-4.4943067120125,-4.16332008042235,-4.36120099433954,-3.91177079112656,-4.5582271244138,-4.42816194090624,-4.48440816701848,-4.01178399087607,-3.98376914824617
-4.17404870428161,-4.38486989039782,-4.20023803872585,-4.36344811125689,-3.86931536950388,-4.28931432516244,-4.5568152567936,-4.44013681634626,-4.01365279982498,-3.86212111458887
-4.10979446990448,-4.35735086484933,-4.50435569110318,-4.30615524414501,-4.0569980455298,-4.46191368994343,-4.34717283610293,-4.22934314565461,-3.97805423607832,-4.00919854956219
-4.04879650966466,-4.51281508722331,-4.32000313086635,-4.37846362680882,-3.96118284457192,-4.29233595975088,-4.55243285275189,-4.40841948944611,-3.89589186402076,-3.81249630717005
-4.12051638400643,-4.41326531493213,-4.32495631629091,-4.41907746812199,-3.78885778337115,-4.4689856416553,-4.31216349997203,-4.49660907887234,-3.97471083406596,-3.81493396563129
-4.10289174118982,-4.41053219363434,-4.43869529176136,-4.50028060086894,-3.95251917488063,-4.36071457100587,-4.46513337296158,-4.46962345713088,-3.99059131561328,-4.09750674859929
-4.30908752663004,-4.42832806174982,-4.37703025788741,-4.13208295499553,-3.93056075552265,-4.4347147886777,-4.37468955278937,-4.34725824625993,-4.00487750008734,-4.00211568415994
-4.20386466774803,-4.57134695540937,-4.39925455625817,-4.32196515568286,-3.86988007566721,-4.33198465265019,-4.52206088507927,-4.53843682966857,-4.03539570892995,-4.00677372087152
-4.19325967458477,-4.63551876898625,-4.36572580234703,-4.34103951312836,-3.74146902716136,-4.48723772324151,-4.43370750373623,-4.46980961883498,-4.07936942111518,-3.96946936546855
-4.18774461761947,-4.38259960651063,-4.12857386581776,-4.32750647075494,-3.77936903760036,-4.46558006444735,-4.42546299727008,-4.50489126425327,-3.85396202672559,-3.98383020719793
-4.09949035538252,-4.35555008214356,-4.15842563293533,-4.27904783641216,-3.96402397724293,-4.36204633373379,-4.45106200684828,-4.58480176156885,-4.08866003752309,-3.9594527921773
-4.0270282104732,-4.5410209010711,-4.42912321235698,-4.3634285362265,-3.85144262701951,-4.48170158420102,-4.51569687709898,-4.38053999552373,-3.91771688367794,-3.86842947770666
-4.1775930783586,-4.32669712601665,-4.28532914907826,-4.35277636388549,-3.80604836537443,-4.54540568817601,-4.23808242099561,-4.51245657217945,-3.89322878835251,-3.9278681866629
-4.18667611921533,-4.50612947140537,-4.36724983580393,-4.33657624172944,-3.95004624723329,-4.45689541384088,-4.43151836697505,-4.35911685066092,-3.94134436080905,-3.8960842870842
-4.20372582452964,-4.58241333731581,-4.43274316117982,-4.20050743053086,-3.96619600431982,-4.41066574971497,-4.40768487563098,-4.27605574721133,-4.00289290755631,-3.91945834823911
-4.2344181666315,-4.53468331588947,-4.28282031224243,-4.44497594655029,-3.97168746666397,-4.54550364227444,-4.3805214331022,-4.39454349981301,-4.01987424287903,-3.91587880685658
-4.09348184039698,-4.37055173060122,-4.40557957009431,-4.3332501541674,-3.79502745298627,-4.35533166772078,-4.56977063388548,-4.35823098528567,-3.89886771723321,-3.97552439692699
-4.18757783871858,-4.39289371741944,-4.26689237320252,-4.46534116544964,-3.79141533492985,-4.34112929110999,-4.42680430752645,-4.49769056630394,-3.92736403540956,-3.92305647474563
-4.1847654982486,-4.42183820054876,-4.3916188591856,-4.39878152160989,-3.95483059639244,-4.36666752816066,-4.49356641192149,-4.59088290214243,-3.9572340519265,-4.03942567640137
-4.220469035466,-4.45627165965281,-4.42977821745797,-4.47399695393476,-4.02403043986277,-4.32262146768057,-4.39953333193424,-4.6089852647105,-4.00605851077869,-3.94091685885966
-4.16621365018415,-4.38586478082182,-4.29564948136642,-4.64110753790185,-3.89417165638128,-4.36823634462583,-4.52840139892421,-4.33196258584111,-3.91950354040629,-4.07527189152203
-4.05806614976633,-4.46910685023431,-4.34960057804744,-4.2348970966823,-3.97393446882351,-4.52906635022341,-4.31712193784246,-4.34786339961345,-3.99300905489938,-3.9534634203743
-4.21529480524999,-4.48094397809527,-4.25854483525472,-4.31855444823424,-3.79682778463189,-4.31648873171199,-4.30144815261633,-4.39711846458362,-4.0026563198911,-3.88634948548313
-4.06301540092091,-4.38413597175087,-4.31391280232111,-4.35537417710703,-3.90567938383631,-4.36792072072051,-4.41572779734922,-4.51195007439735,-3.95382277935602,-3.91419236573316
-4.12945399692081,-4.43062728989586,-4.16160622327933,-4.19974862320212,-3.9090200552953,-4.42737475068849,-4.43437114378453,-4.46406731361763,-3.88976003330429,-3.98925275837083
-4.11513312535145,-4.32146499149004,-4.34090849661429,-4.36531320840293,-3.92376972317192,-4.30841414310242,-4.35271997936569,-4.386839183642,-3.86917166455632,-3.89932228153075
-4.17022536418252,-4.4720695237722,-4.10279881433464,-4.4353656882521,-3.94455021096418,-4.20059009627679,-4.31224470092309,-4.27160699388973,-4.03943182760927,-3.94082105647656
