Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
1.3546984,-0.5777666,-0.2831776,1.4663169,-1.3026319,-0.35168123,0.05694294,-0.75778115,1.4189528,-0.99784136
3.5541964,3.571209,3.5351005,3.5305872,3.5883536,3.566383,3.5766416,3.5468326,3.5166156,3.5628119
3.169232,3.2065954,3.1610966,3.1574183,3.2178988,3.207632,3.160758,3.1833034,3.1287396,3.1850185
-1.1959933,0.33432722,0.30576825,-1.0771505,0.54830086,0.2502911,0.3837272,0.5450307,0.105356574,0.5591506
7.2715364,7.190344,7.0947223,7.26612,7.194775,7.139932,7.262391,7.0834184,7.279664,7.137948
0.5759346,-0.81236374,-0.9877148,0.74731684,-0.62591493,-0.9360242,1.2166439,-0.71330845,0.6944007,-0.6849313
0.83122766,1.2041119,1.3129066,0.8390216,1.1769251,1.2495176,1.0195836,1.2196509,0.9778289,1.1835629
1.5253367,1.648003,1.6918129,1.2904863,1.6212417,1.6791939,1.4777569,1.6449486,1.7267963,1.6151294
0.72675836,-1.0722485,-1.2216756,0.9326471,-0.7816093,-1.1817656,1.4518389,-0.92061806,0.88176125,-0.88285345
7.6055107,7.537098,7.4388614,7.6028247,7.543676,7.4750323,7.6028376,7.4244447,7.6251125,7.485813
5.5674515,5.4819055,5.4360065,5.5384526,5.519995,5.473883,5.5616617,5.4389105,5.5514154,5.487936
4.8111687,4.7580876,4.7231245,4.780966,4.7943707,4.7498293,4.8159866,4.72821,4.7870398,4.765436
4.253288,4.23125,4.196546,4.224105,4.259105,4.216833,4.265929,4.2038827,4.2231884,4.231719
0.6277184,-0.39906716,-0.35859466,0.71546036,-0.21997428,-0.35689187,1.5916462,-0.26788676,1.3571908,-0.10430586
2.599963,2.6387286,2.6015954,2.4734402,2.6300669,2.6526952,2.5081882,2.6117864,2.561963,2.5957718
4.257409,4.235142,4.2004366,4.2282095,4.2630587,4.2206798,4.269993,4.207756,4.227353,4.235662
0.26589298,0.26217365,0.5557505,0.13132632,0.07864034,0.6885601,-0.72023785,0.19777584,-0.46022165,0.25491023
1.4935718,1.6296891,1.6755067,1.2701837,1.6029359,1.66144,1.459791,1.627421,1.7128545,1.5975531
4.720809,4.6727467,4.637921,4.6904626,4.7076745,4.6633196,4.7268934,4.6432896,4.6957126,4.6790547
-0.4645933,0.3606856,0.18858302,-0.34153175,0.35184658,0.16642845,-0.03146112,0.36788535,-0.22044384,0.3063457
6.7765703,6.678031,6.5863366,6.7535696,6.689132,6.643295,6.7578335,6.5902047,6.767563,6.646929
-1.178676,0.7801932,0.7009152,-1.2856241,0.98868954,0.538206,-0.1512655,0.90585387,-0.54178476,1.0858713
1.3476282,-0.1495961,0.11836171,0.62867385,-0.56585586,0.16472626,-0.3688259,-0.26736856,0.2930082,-0.31704605
0.6420024,0.55082977,0.5993396,0.8189101,0.44293988,0.5578357,0.30749404,0.6063827,0.27972215,0.43897474
4.710426,4.6629405,4.6281176,4.680062,4.697711,4.6533794,4.7166557,4.6335297,4.685218,4.669119
-0.0358665,-0.10508144,-0.2548324,0.10930848,-0.05299771,-0.24071825,0.4213857,-0.079785705,0.15834987,-0.10409498
1.6280278,1.7067388,1.7441105,1.3556015,1.6799728,1.7355448,1.5357013,1.7011632,1.7727301,1.6714998
6.6694484,6.5688334,6.478173,6.6432157,6.5822806,6.536367,6.6492,6.4854774,6.657305,6.5416718
-1.2441298,0.6875187,0.61699784,-1.3669952,0.8959633,0.48059118,-0.021809459,0.8314949,-0.36266673,0.94549453
0.5631465,0.782189,0.8300582,0.65707886,0.7638775,0.8491708,0.48230636,0.81329477,0.466699,0.76103723
0.91083264,0.11530316,0.059589505,1.1489213,0.10037553,0.047629595,0.3666079,0.058945775,0.32748288,-0.008780003
-0.14820766,-0.090316415,-0.06288779,0.014635682,0.1320821,-0.07310414,1.1456945,0.14884233,0.8687612,0.13168085
-0.244784,0.119998574,-0.040553927,-0.10855842,0.14264143,-0.043966293,0.2020948,0.13654983,-0.024700642,0.09424877
9.436667,9.442398,9.335143,9.413111,9.476392,9.359448,9.44618,9.325085,9.466826,9.432287
2.7024922,2.7467818,2.703113,2.6188254,2.7411313,2.7584438,2.626573,2.718758,2.6612587,2.7035685
0.6212257,0.09637129,0.3796326,0.29325074,-0.14350057,0.4976505,-0.583827,0.010481715,-0.279258,0.033987522
4.641427,4.597774,4.562979,4.6109543,4.63151,4.5873203,4.6486244,4.5686803,4.6154814,4.6030993
3.8204226,3.8225336,3.787722,3.7939367,3.8437877,3.8139095,3.8391342,3.797049,3.7856908,3.817543
-0.84378994,0.8062128,0.63700926,-0.77072823,0.75771654,0.57817614,-0.47721326,0.7634107,-0.6035179,0.7214242
7.181093,7.0964737,7.0015264,7.172463,7.1021895,7.0491834,7.1701956,6.991925,7.1860895,7.0464735
-0.3779806,0.92370903,1.1867002,-0.46005034,0.7337662,1.3987714,-1.1766268,0.9081334,-0.8971541,0.8657628
0.79236835,-1.1867232,-1.3234509,1.0304327,-0.9039285,-1.2886658,1.4682329,-1.0411317,0.98027855,-1.0069661
-0.8532938,1.2406498,1.1788722,-0.92682874,1.3985912,0.8368887,-1.16789,1.376844,-1.404671,1.4465283
0.8797502,0.15469801,0.10732615,1.1155893,0.12881911,0.08411884,0.35467935,0.100252986,0.3166839,0.022599101
6.1438,6.046862,5.980268,6.115719,6.072981,6.0260572,6.129928,5.984879,6.13027,6.0385394
1.8848913,1.8511091,1.8733946,1.5174954,1.8246354,1.8739029,1.6800056,1.8394448,1.8872383,1.8108531
-0.09450722,-0.041903973,-0.19468701,0.048155785,0.0019161701,-0.18549168,0.35983312,-0.01906252,0.106969595,-0.0484221
-0.09538305,-0.04096055,-0.19378853,0.047242403,0.0027362108,-0.18466711,0.3589139,-0.018155932,0.106202245,-0.047590375
0.8932179,1.2530779,1.3537897,0.87304,1.2262028,1.2970184,1.0975219,1.2666138,1.0523875,1.2318283
-1.1493391,1.150916,0.97977364,-1.1085526,1.126522,0.91108143,-0.88227904,1.0493604,-0.9559939,1.057154
1.8722153,1.8426257,1.8657309,1.5078716,1.8161598,1.865702,1.6714388,1.8313054,1.8803234,1.8025934
-0.6945621,1.3712083,1.4657165,-0.77937615,1.2362741,1.1059288,-1.4741441,1.4883024,-1.2278445,1.2656006
6.994161,6.9024467,6.809467,6.97889,6.910832,6.8616204,6.9796405,6.8040347,6.9926863,6.861841
0.52446944,0.13188171,0.41735208,0.2585712,-0.092927575,0.54288185,-0.6153232,0.050594926,-0.3317474,0.08439684
3.8082433,3.8110366,3.7762184,3.781877,3.8321013,3.802586,3.8271265,3.7856026,3.7733815,3.8058896
2.1489744,2.140314,2.13797,1.8501406,2.1172695,2.1570482,1.9757774,2.1204758,2.1292205,2.096036
8.235909,8.192873,8.088447,8.236127,8.208055,8.1203985,8.239073,8.078765,8.269676,8.149201
3.3394842,3.3681946,3.3274097,3.3193913,3.3822055,3.3666182,3.357205,3.3448892,3.2994592,3.3549185
1.4425436,1.6000224,1.6493062,1.2372948,1.5733243,1.6326798,1.4311924,1.5990275,1.6884196,1.5689474
0.2881139,-0.45412588,-0.5871265,0.44716686,-0.35638702,-0.5459025,0.7694572,-0.41526872,0.44221652,-0.41167784
1.151678,-0.9886043,-0.58362055,1.4210199,-1.4411546,-0.6804525,0.42288715,-1.2587876,1.449399,-1.4825145
0.43158627,-0.6086981,-0.7637992,0.59678525,-0.490741,-0.70083386,0.9898815,-0.56383497,0.567925,-0.5478887
1.3701347,-0.341187,-0.40198767,1.6946969,-0.21401358,-0.3934517,1.0836384,-0.27586293,0.9187985,-0.24498546
1.0452149,-0.05358374,0.22034764,0.43993336,-0.38407385,0.29502273,-0.4521314,-0.15891063,0.034397244,-0.17959225
-0.44894993,1.0279912,1.3169984,-0.53952503,0.85135806,1.407214,-1.2436925,1.0486413,-0.95675015,0.95034444
0.81044686,0.2503513,0.23165321,1.0382798,0.19593704,0.17399955,0.32653165,0.21178281,0.2912017,0.11097348
2.0291305,1.9992605,2.0085058,1.687175,1.974075,2.0184965,1.8310477,1.9829587,2.0100963,1.9564878
-1.433055,1.4709884,1.2763916,-1.422238,1.4689747,1.2192906,-1.1785451,1.3148774,-1.2832835,1.3591677
4.629884,4.586872,4.552081,4.5993924,4.620435,4.5762706,4.6372437,4.557832,4.603815,4.5920553
2.4942665,2.524775,2.4946241,2.3257666,2.511746,2.538734,2.3834426,2.4988885,2.4599226,2.4804692
-0.75112844,1.3643323,1.3590513,-0.8336717,1.3164173,1.0028883,-1.4684643,1.4790579,-1.2933245,1.3394395
0.9118764,0.11398065,0.05807519,1.1500417,0.09942067,0.046442628,0.36700857,0.057776928,0.3278454,-0.009808898
-0.32187557,0.8412677,1.0858248,-0.39679444,0.6432427,1.3888758,-1.1236073,0.7970532,-0.85003996,0.8010944
-0.5287709,1.1452807,1.4680151,-0.6185404,0.9836174,1.3851703,-1.3191236,1.2066742,-1.0335443,1.0488716
2.3092513,2.3239427,2.3065124,2.0727623,2.3036852,2.33742,2.1647477,2.2995,2.2851334,2.2777052
0.98814875,-0.034651518,0.24045765,0.42120922,-0.3482982,0.3207147,-0.4686091,-0.13752484,-0.011827707,-0.152506
3.0591283,3.1020865,3.0530505,3.0556397,3.1107974,3.1038456,3.0346558,3.0784097,3.0183444,3.071972
2.5237782,2.5566998,2.5245924,2.3666358,2.5448928,2.5707893,2.4183908,2.5305943,2.488223,2.512772
1.0737011,-1.1839628,-0.7394337,1.3606509,-1.3581495,-0.8229544,0.5857954,-1.4444937,1.3735263,-1.4257934
7.719514,7.6555595,7.556333,7.7173524,7.662953,7.589421,7.7186985,7.5427747,7.742751,7.6055717
-0.14306033,0.6278411,0.89150846,-0.22608161,0.45083702,1.1525797,-0.98570263,0.5685017,-0.72479415,0.6291832
0.48971957,-0.67469263,-0.85397667,0.65740865,-0.5451795,-0.7955518,1.0818677,-0.6240324,0.6188604,-0.60307986
1.249658,-0.2522416,-0.30934834,1.5148147,-0.151896,-0.3075745,0.79409665,-0.20927179,0.6865595,-0.22316372
0.9775868,-0.031104684,0.24422538,0.4177453,-0.34179938,0.32552862,-0.47172034,-0.13351798,-0.020238876,-0.14743161
1.1679928,-0.9511737,-0.5537671,1.4319234,-1.4570582,-0.6540323,0.39167428,-1.2176012,1.4639361,-1.4508963
-1.1152407,0.8700093,0.7822448,-1.2067624,1.0785555,0.5915948,-0.31751823,1.004718,-0.7566856,1.2219185
0.8855802,-1.329785,-1.2761843,1.1526897,-1.0722103,-1.3840102,1.1447685,-1.1918008,1.1121577,-1.1621354
1.4340287,-0.18095565,0.08505082,0.6985164,-0.6252296,0.1221689,-0.34161687,-0.3023913,0.37908036,-0.3624959
6.172761,6.0755653,6.0076256,6.144726,6.1007657,6.0539675,6.158482,6.012408,6.159251,6.066205
-0.4294536,0.99934304,1.2792457,-0.5180832,0.81905353,1.4046811,-1.2252685,1.0100411,-0.94037795,0.92627895
6.239074,6.141289,6.07027,6.211145,6.164392,6.1178803,6.223866,6.075439,6.2256126,6.129557
-1.371085,1.4010769,1.211603,-1.3537213,1.3941752,1.15197,-1.1166958,1.2568823,-1.2117956,1.2932004
5.113129,5.04376,5.0077553,5.083407,5.0840907,5.0389204,5.113712,5.0119677,5.0922318,5.053908
0.8303431,-1.252981,-1.3814924,1.0870306,-0.9818353,-1.350539,1.3185127,-1.1108844,1.0373001,-1.0788022
-0.76282406,1.3543054,1.338287,-0.8442849,1.3320178,0.98282945,-1.4460584,1.4701468,-1.3060708,1.3538138
6.0773168,5.98097,5.9174643,6.0491304,6.0091925,5.962034,6.0643773,5.921686,6.06374,5.9750257
0.9737928,0.03771901,-0.030090332,1.2165288,0.04356718,-0.02400148,0.39077008,-0.011597276,0.35013664,-0.070248365
4.183644,4.1654906,4.1307907,4.1547446,4.1922846,4.1518364,4.1972613,4.138427,4.1527987,4.165081
3.4917378,3.512219,3.4747667,3.4691935,3.5284271,3.5083117,3.5150595,3.488131,3.453489,3.5028033
0.61202693,-0.8720674,-1.0437021,0.7849552,-0.6597692,-0.99483067,1.2729263,-0.75068223,0.72602427,-0.7191967
1.5784752,-0.25776052,0.003467679,0.869573,-0.7709197,0.018758774,-0.27497756,-0.38485587,0.6017232,-0.47381115
-0.78132975,1.3377846,1.3054329,-0.86107695,1.3567036,0.9510919,-1.3911537,1.4550368,-1.3262396,1.3765577
3.5346599,3.5527663,3.5162687,3.5113835,3.5696092,3.5482183,3.5573792,3.528471,3.4968705,3.5441184
5.4599614,5.3780875,5.3346844,5.4307923,5.416864,5.370972,5.455681,5.3378983,5.4427757,5.3852477
3.996923,3.9891868,3.9544296,3.9687862,4.0131326,3.978012,4.0131593,3.962935,3.96408,3.9864225
4.842663,4.7878323,4.752809,4.8125095,4.824588,4.779981,4.847038,4.757805,4.8188705,4.7955227
2.2808852,2.2920518,2.2772422,2.0341003,2.2713108,2.3060951,2.1317239,2.2684093,2.2580566,2.2461557
0.043691993,-0.19079506,-0.3364327,0.19227529,-0.12750006,-0.3156439,0.5048947,-0.16216898,0.22805786,-0.17962694
4.9131885,4.85444,4.819287,4.8831487,4.892254,4.847501,4.9165754,4.8240795,4.8901505,4.862899
0.9606988,1.3019434,1.3945886,0.9120722,1.27539,1.3444222,1.165068,1.31348,1.1377374,1.2799863
-0.2837342,0.16196239,-0.00060403347,-0.14917696,0.17911637,-0.0072842836,0.16121054,0.17688286,-0.058828473,0.13122761
0.7017872,-0.39698982,-0.3800311,0.7976633,-0.23707283,-0.37688804,1.5510701,-0.2993939,1.3205229,-0.118822575
2.5762675,2.613481,2.5778952,2.4403284,2.603848,2.6276588,2.4805496,2.586812,2.539235,2.5702257
-0.6149303,1.2718836,1.5624398,-0.702124,1.1220509,1.2512192,-1.4005448,1.367045,-1.1345193,1.1603659
-0.6749623,1.3575422,1.5031346,-0.7603617,1.20816,1.1420754,-1.4567605,1.4656712,-1.2048745,1.239699
0.10763621,-0.25968623,-0.4020176,0.25895834,-0.18738008,-0.37586427,0.5720137,-0.22838306,0.2840845,-0.24033475
-0.32004774,-0.010398984,0.005050063,-0.13586068,0.20783293,-0.0096434355,0.9779735,0.23179853,0.6692131,0.2102089
-0.4828235,0.38179183,0.20867598,-0.3619616,0.37019193,0.18487763,-0.051434398,0.38817132,-0.23760867,0.32494438
1.3404799,1.5390612,1.5962077,1.1635675,1.5124768,1.5735832,1.3748521,1.5406848,1.5814756,1.5097419
