Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
0.84246826,0.774441,1.0479302,0.9411063,0.8997414,0.94271076,0.9999766,1.012499,0.9541117,0.8568128
1.9311464,1.8234358,2.0848703,1.8015265,1.9273683,1.8890129,2.1561666,2.1160212,2.2780223,1.8614457
0.5820197,0.599467,0.4924237,0.5595889,0.59977514,0.5109877,0.47645798,0.53493243,0.48330444,0.560227
0.23880073,0.19425106,0.16940883,0.17686787,0.23970425,0.257585,0.22345972,0.19098853,0.23075187,0.22438401
1.4965023,1.8909049,1.9959455,1.9603148,1.7994661,1.6233484,1.9972758,2.0191936,1.9783169,1.6559398
1.0739038,1.0134342,1.065625,1.0589728,1.105893,1.1584295,1.04986,0.99678373,1.036301,1.1054564
0.72208226,0.7239851,0.6756622,0.70217025,0.74442065,0.7016015,0.65133554,0.67259,0.68101037,0.71397763
0.8594576,0.84526414,0.8326922,0.8433484,0.8908597,0.8879732,0.81151354,0.79586214,0.82690334,0.8685406
0.8331321,0.83993137,0.7908254,0.7590397,0.78136885,0.79249036,0.79515076,0.7908279,0.8121412,0.81672364
0.5851307,0.88758457,1.8325789,1.1394076,1.050921,0.9328898,1.8491251,1.877088,1.8309739,0.95265836
1.520864,1.3510036,1.6813622,1.3990204,1.2412457,1.4564897,1.6999812,1.7357451,1.6769959,1.6337147
1.9776661,1.8094721,1.9751465,1.9282606,1.821335,1.8315691,2.0239766,2.010622,2.1116214,1.988323
0.81445503,0.82267416,0.77600145,0.7451664,0.7690276,0.7749184,0.77689624,0.77767605,0.7930363,0.8029124
0.07374999,0.018494725,0.07212984,-0.042279094,0.030182831,0.08095187,0.07233849,0.05456017,0.053123355,0.061426997
1.5447267,1.6852965,1.6426067,1.4878399,1.5625058,1.6224321,1.6710033,1.6844724,1.6701194,1.5454981
0.7508245,0.7494495,0.70902145,0.73139536,0.77508616,0.74064434,0.6849667,0.6974939,0.7116422,0.74524075
1.9735279,1.8016596,1.9636626,1.9369843,1.7986597,1.8189265,2.0102093,1.9997963,2.0931447,1.9987757
0.62854254,0.64111346,0.5663041,0.6070593,0.64808536,0.5747406,0.5415781,0.5915421,0.5797914,0.6124731
0.97398615,0.9389891,0.9594794,0.95553267,1.0079476,1.0342246,0.9386996,0.9004555,0.94064796,0.9960714
0.8779485,0.8108367,1.106421,0.9802874,0.9487027,0.98909414,1.0574684,1.0643685,1.0082529,0.89667326
1.6012534,1.4221324,1.7249513,1.489676,1.3273141,1.5127004,1.7219508,1.776049,1.7073145,1.7157183
1.4736139,1.6005459,1.5620415,1.4401553,1.5036167,1.5721198,1.5754352,1.6056154,1.5729489,1.4978282
1.2184799,1.193978,1.2248642,1.2173624,1.2494979,1.3368052,1.2109811,1.2375616,1.1761847,1.2715333
0.6711244,0.6788387,0.6165187,0.6503564,0.69184685,0.63249093,0.5917098,0.6284371,0.6267021,0.6590889
