"beta_norm","mse_vec"
0.171141449762909,0.0680653465532031
0.163649055640302,0.0655482835897862
0.129713151743533,0.0425554578605805
0.175886981123236,0.0733329096716929
0.14215258829657,0.0498754538895393
0.208742560800551,0.0994176075227278
0.111486788905269,0.0332627436118612
0.172024343754885,0.0693818377948107
0.286497770934566,0.179856009218661
0.157862233594995,0.0604238072040442
