Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Run_10
-6.5294285,-6.5968432,-6.407753,-6.3980994,-6.482456,-6.523431,-6.515724,-6.4915986,-6.283499,-6.466964
-6.3108974,-6.3751345,-6.1894827,-6.182804,-6.263981,-6.305774,-6.2974725,-6.273084,-6.0679164,-6.2485204
-6.0923667,-6.153426,-5.971213,-5.9675093,-6.045506,-6.088118,-6.079221,-6.05457,-5.852335,-6.0300775
-5.8738356,-5.9317174,-5.752943,-5.7522144,-5.8270307,-5.870461,-5.8609686,-5.8360558,-5.6367526,-5.8116336
-5.655305,-5.710009,-5.534673,-5.5369196,-5.608556,-5.652805,-5.6427174,-5.617542,-5.4211707,-5.5931907
-5.436774,-5.488301,-5.316403,-5.3216243,-5.39008,-5.4351482,-5.424465,-5.3990273,-5.205589,-5.3747473
-5.218243,-5.2665925,-5.0981336,-5.1063294,-5.171605,-5.2174916,-5.206214,-5.1805134,-4.990007,-5.1563044
-4.999712,-5.0448837,-4.8798633,-4.8910346,-4.95313,-4.999835,-4.987962,-4.961999,-4.7744246,-4.937861
-4.7811813,-4.8231754,-4.6615934,-4.67574,-4.734655,-4.782179,-4.76971,-4.743485,-4.558843,-4.719418
-4.56265,-4.6014667,-4.443323,-4.4604445,-4.5161796,-4.564522,-4.5514584,-4.5249705,-4.343261,-4.5009747
-4.3441186,-4.379758,-4.2250533,-4.2451487,-4.297704,-4.346865,-4.333206,-4.306456,-4.1276784,-4.2825313
-4.125588,-4.1580496,-4.0067835,-4.029855,-4.0792294,-4.129209,-4.114955,-4.087942,-3.912097,-4.064088
-3.9070568,-3.9363408,-3.7885132,-3.8145592,-3.860754,-3.911552,-3.8967025,-3.8694277,-3.6965146,-3.8456445
-3.6885262,-3.7146325,-3.5702438,-3.5992644,-3.6422791,-3.6938958,-3.6784508,-3.6509137,-3.4809327,-3.6272016
-3.469995,-3.4929237,-3.3519735,-3.383969,-3.4238038,-3.4762387,-3.460199,-3.4323993,-3.2653508,-3.4087582
-3.2514644,-3.271216,-3.1337037,-3.1686747,-3.205329,-3.2585826,-3.2419474,-3.2138853,-3.049769,-3.1903152
-3.0329332,-3.0495071,-2.915434,-2.9533794,-2.9868536,-3.040926,-3.0236957,-2.9953709,-2.8341866,-2.9718719
-2.8144026,-2.8277988,-2.697164,-2.7380846,-2.7683787,-2.8232694,-2.805444,-2.776857,-2.618605,-2.753429
-2.5958717,-2.6060903,-2.478894,-2.5227897,-2.5499034,-2.605613,-2.5871923,-2.558343,-2.403023,-2.5349855
-2.3773408,-2.3843818,-2.2606242,-2.3074946,-2.3314283,-2.3879564,-2.3689406,-2.3398287,-2.1874409,-2.3165424
-2.15881,-2.1626732,-2.042354,-2.0921998,-2.1129532,-2.1703,-2.1506886,-2.1213145,-1.9718591,-2.098099
-1.940279,-1.9409647,-1.8240843,-1.8769047,-1.8944781,-1.9526434,-1.9324371,-1.9028003,-1.7562772,-1.8796558
-1.7217476,-1.7192562,-1.605814,-1.6616096,-1.6760027,-1.7349865,-1.7141851,-1.6842859,-1.5406948,-1.6612124
-1.5032167,-1.4975476,-1.3875442,-1.4463148,-1.4575276,-1.5173302,-1.4959334,-1.4657717,-1.3251129,-1.4427693
-1.2846859,-1.2758391,-1.1692743,-1.2310197,-1.2390523,-1.2996736,-1.2776817,-1.2472575,-1.109531,-1.2243259
-1.066155,-1.0541306,-0.9510042,-1.0157249,-1.0205772,-1.082017,-1.05943,-1.0287433,-0.89394885,-1.0058827
-0.84762406,-0.832422,-0.7327344,-0.8004299,-0.802102,-0.8643604,-0.84117806,-0.810229,-0.67836696,-0.78743964
-0.6290933,-0.6107137,-0.51446456,-0.585135,-0.58362705,-0.646704,-0.6229265,-0.59171504,-0.46278507,-0.5689964
-0.41056228,-0.38900506,-0.2961945,-0.36983994,-0.36515182,-0.4290474,-0.40467465,-0.3732007,-0.24720307,-0.3505531
-0.19203126,-0.16729668,-0.07792455,-0.15454498,-0.14667661,-0.21139091,-0.18642282,-0.15468651,-0.031621046,-0.13210993
0.026499629,0.05441186,0.1403454,0.060749978,0.0717985,0.0062657,0.03182888,0.06382769,0.18396097,0.086333364
0.24503052,0.2761203,0.35861534,0.27604485,0.2902736,0.22392225,0.25008065,0.2823419,0.39954293,0.30477655
0.46356148,0.49782884,0.5768852,0.4913398,0.50874877,0.44157875,0.46833235,0.50085604,0.6151249,0.52321976
0.68209237,0.7195373,0.79515517,0.70663476,0.7272239,0.6592353,0.6865841,0.71937025,0.8307069,0.741663
0.9006233,0.9412458,1.0134251,0.9219297,0.945699,0.87689185,0.90483594,0.93788445,1.0462888,0.96010625
1.1191542,1.1629543,1.231695,1.1372247,1.1641742,1.0945485,1.1230876,1.1563987,1.2618709,1.1785494
1.3376852,1.3846627,1.449965,1.3525196,1.3826493,1.312205,1.3413393,1.3749129,1.4774528,1.3969927
1.5562161,1.6063713,1.6682348,1.5678146,1.6011244,1.5298616,1.5595912,1.5934271,1.6930348,1.6154358
1.7747471,1.8280797,1.8865049,1.7831097,1.8195996,1.7475181,1.777843,1.8119411,1.9086168,1.8338792
1.993278,2.0497882,2.1047747,1.9984045,2.0380747,1.9651747,1.9960947,2.0304554,2.1241987,2.0523224
2.211809,2.2714968,2.3230448,2.2136996,2.2565498,2.1828313,2.2143464,2.2489696,2.3397808,2.2707655
2.43034,2.4932053,2.5413146,2.4289944,2.4750252,2.4004877,2.4325984,2.467484,2.5553627,2.489209
2.648871,2.7149138,2.7595847,2.6442895,2.6935003,2.6181443,2.65085,2.6859982,2.7709448,2.707652
2.8674018,2.9366224,2.9778545,2.8595843,2.9119754,2.835801,2.8691018,2.9045124,2.9865267,2.9260952
3.0859327,3.1583307,3.1961246,3.0748794,3.1304505,3.0534575,3.0873535,3.1230264,3.2021086,3.1445384
3.3044634,3.3800392,3.4143941,3.2901742,3.3489254,3.2711139,3.3056052,3.3415406,3.4176905,3.3629816
3.5229943,3.6017478,3.6326642,3.5054693,3.5674007,3.4887705,3.523857,3.5600548,3.6332726,3.581425
3.7415257,3.8234563,3.8509343,3.7207644,3.7858763,3.706427,3.7421088,3.7785692,3.8488548,3.799868
3.9600568,4.0451646,4.0692043,3.9360595,4.004351,3.9240837,3.9603605,3.9970837,4.064437,4.0183115
4.1785874,4.2668734,4.287474,4.1513543,4.2228265,4.1417403,4.178612,4.2155976,4.280019,4.2367544
4.3971186,4.4885817,4.505744,4.366649,4.4413013,4.359397,4.396864,4.4341116,4.4956007,4.455198
4.615649,4.7102904,4.7240143,4.581944,4.6597767,4.577053,4.615116,4.652626,4.7111826,4.673641
4.8341804,4.9319987,4.942284,4.7972393,4.8782516,4.7947097,4.833368,4.87114,4.9267645,4.892084
5.052711,5.153707,5.160554,5.012534,5.096727,5.0123663,5.0516195,5.0896544,5.1423464,5.1105275
5.271242,5.375416,5.3788238,5.227829,5.3152018,5.230023,5.269871,5.3081684,5.3579288,5.328971
5.489773,5.597124,5.5970936,5.443124,5.533677,5.4476795,5.488123,5.526683,5.5735106,5.5474143
5.7083035,5.8188324,5.8153634,5.6584187,5.752152,5.6653357,5.706374,5.745197,5.7890925,5.765857
5.9268346,6.040541,6.0336337,5.8737135,5.9706273,5.8829927,5.9246264,5.9637113,6.0046744,5.9843006
6.145365,6.2622495,6.251903,6.0890083,6.189102,6.100649,6.1428776,6.182225,6.2202563,6.2027435
6.363897,6.4839582,6.4701734,6.3043036,6.4075775,6.3183055,6.3611298,6.400739,6.4358387,6.421187
6.582428,6.705667,6.6884437,6.519599,6.626053,6.5359626,6.579382,6.6192536,6.6514206,6.6396303
6.8009586,6.9273753,6.9067135,6.7348933,6.8445277,6.7536187,6.797633,6.8377676,6.8670025,6.858073
7.01949,7.149084,7.1249833,6.9501886,7.063003,6.971276,7.0158854,7.056282,7.082585,7.076517
7.2380204,7.3707924,7.343253,7.1654835,7.281478,7.188932,7.2341366,7.274796,7.2981663,7.29496
7.4565516,7.592501,7.5615234,7.380779,7.4999533,7.4065886,7.452389,7.4933105,7.5137486,7.5134034
7.675082,7.8142085,7.779793,7.596073,7.7184286,7.624245,7.6706405,7.7118244,7.7293305,7.7318463
7.893614,8.035917,7.998063,7.811369,7.9369044,7.8419013,7.8888927,7.930339,7.944912,7.9502897
8.112144,8.257626,8.216333,8.026664,8.155378,8.059557,8.107143,8.148853,8.160494,8.168733
8.330675,8.479334,8.434604,8.241959,8.373854,8.277214,8.325396,8.367368,8.376077,8.387176
8.549206,8.701042,8.652873,8.457253,8.592329,8.494871,8.543648,8.585881,8.591658,8.6056185
8.767737,8.922752,8.871143,8.672548,8.810804,8.712528,8.7619,8.804396,8.8072405,8.824062
-6.4710565,-6.5393953,-6.3516746,-6.340065,-6.425002,-6.4645486,-6.45743,-6.4339867,-6.2280107,-6.409803
-6.2525253,-6.3176866,-6.1334043,-6.1247697,-6.2065268,-6.246892,-6.239178,-6.215472,-6.0124283,-6.1913595
-6.0339947,-6.0959783,-5.9151344,-5.909475,-5.988052,-6.029236,-6.0209265,-5.9969583,-5.796847,-5.9729166
-5.8154635,-5.8742695,-5.6968646,-5.69418,-5.7695765,-5.8115788,-5.8026743,-5.778444,-5.5812645,-5.7544727
-5.596933,-5.652561,-5.478595,-5.478885,-5.5511017,-5.5939226,-5.584423,-5.55993,-5.3656826,-5.53603
-5.3784018,-5.430853,-5.2603245,-5.26359,-5.332626,-5.376266,-5.366171,-5.3414154,-5.1501007,-5.3175864
-5.159871,-5.2091446,-5.042055,-5.048295,-5.114151,-5.1586094,-5.1479197,-5.1229014,-4.934519,-5.0991435
-4.94134,-4.987436,-4.823785,-4.833,-4.8956757,-4.940953,-4.9296675,-4.904387,-4.7189364,-4.8807
-4.7228093,-4.7657275,-4.605515,-4.6177053,-4.677201,-4.7232966,-4.711416,-4.685873,-4.503355,-4.662257
-4.504278,-4.5440187,-4.3872447,-4.40241,-4.4587255,-4.5056396,-4.493164,-4.4673586,-4.2877727,-4.443814
-4.2857466,-4.32231,-4.168975,-4.1871147,-4.24025,-4.287983,-4.274912,-4.248844,-4.0721903,-4.2253704
-4.067216,-4.100602,-3.950705,-3.9718206,-4.0217752,-4.070327,-4.0566607,-4.0303297,-3.8566086,-4.006927
-3.848685,-3.8788931,-3.7324347,-3.7565253,-3.8033001,-3.85267,-3.8384085,-3.8118155,-3.6410263,-3.7884836
-3.6301544,-3.6571848,-3.5141654,-3.5412304,-3.5848253,-3.6350138,-3.6201568,-3.5933015,-3.4254444,-3.5700407
-3.4116232,-3.435476,-3.295895,-3.3259351,-3.36635,-3.4173567,-3.401905,-3.374787,-3.2098625,-3.3515973
-3.1930926,-3.2137682,-3.0776253,-3.1106408,-3.147875,-3.1997006,-3.1836534,-3.1562731,-2.9942806,-3.1331544
-2.9745615,-2.9920595,-2.8593554,-2.8953454,-2.9293997,-2.982044,-2.9654016,-2.9377587,-2.7786982,-2.914711
-2.7560308,-2.7703512,-2.6410856,-2.6800506,-2.7109249,-2.7643874,-2.74715,-2.7192447,-2.5631166,-2.696268
-2.5375,-2.5486426,-2.4228156,-2.4647558,-2.4924495,-2.546731,-2.5288982,-2.5007308,-2.3475347,-2.4778247
-2.318969,-2.326934,-2.2045457,-2.2494607,-2.2739744,-2.3290744,-2.3106465,-2.2822165,-2.1319525,-2.2593815
-2.100438,-2.1052256,-1.9862758,-2.0341659,-2.0554993,-2.1114178,-2.0923946,-2.0637023,-1.9163706,-2.0409381
-1.8819072,-1.8835169,-1.768006,-1.8188707,-1.8370242,-1.8937613,-1.8741429,-1.8451881,-1.7007887,-1.822495
-1.6633759,-1.6618084,-1.5497357,-1.6035756,-1.6185489,-1.6761044,-1.655891,-1.6266737,-1.4852064,-1.6040516
-1.444845,-1.4400998,-1.3314658,-1.3882807,-1.4000738,-1.458448,-1.4376392,-1.4081595,-1.2696245,-1.3856084
-1.2263141,-1.2183913,-1.113196,-1.1729857,-1.1815984,-1.2407914,-1.2193875,-1.1896453,-1.0540426,-1.167165
-1.0077832,-0.99668276,-0.89492595,-0.95769083,-0.9631233,-1.0231348,-1.0011358,-0.9711311,-0.8384605,-0.9487219
-0.7892523,-0.7749742,-0.6766561,-0.74239576,-0.7446482,-0.8054782,-0.7828839,-0.7526169,-0.6228786,-0.73027873
-0.5707215,-0.5532659,-0.4583863,-0.5271009,-0.52617323,-0.58782184,-0.5646323,-0.5341029,-0.40729672,-0.5118356
-0.3521905,-0.3315573,-0.24011622,-0.31180584,-0.30769798,-0.37016523,-0.34638044,-0.31558862,-0.19171469,-0.29339218
-0.13365947,-0.10984888,-0.02184628,-0.09651089,-0.08922276,-0.15250875,-0.1281286,-0.09707442,0.023867324,-0.07494904
0.08487141,0.11185965,0.19642365,0.11878407,0.12925234,0.06514788,0.09012309,0.121439785,0.23944932,0.14349422
0.3034023,0.3335681,0.4146936,0.33407897,0.34772742,0.28280443,0.30837488,0.33995402,0.45503128,0.36193746
0.52193326,0.55527663,0.6329635,0.5493739,0.5662026,0.5004609,0.5266266,0.55846816,0.6706132,0.5803807
